s_name,b_hour,county,address,rate,geo_loc,pic_url,gmaps_url,type,comm,area,create_time,update_time
道禾六藝文化館,星期一10:00–19:00星期二10:00–19:00星期三10:00–19:00星期四10:00–19:00星期五10:00–19:00星期六10:00–20:00星期日10:00–20:00,台中市,台中市西區林森路33號,4.2,"120.67391,24.13434",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrpHS20nTM8V8ZQe51v_aEKPJR8bdfs0kYtZzl-Zkn-bC0EfVvt8BkOBQtZtfzXbBDiSH2Nk7bSx2aqX1ZHKHnrM87WkXoj0oSaRxcnOFzMy-D6AcdpTU5-6aTwNWRVyXDd7XIKQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKQHjEQ89aTQRUejNAZHJUz4,室內,12789,西區,2025-05-05 12:54:26,2025-05-05 12:54:26
孫立人將軍紀念館,星期一休息星期二休息星期三休息星期四休息星期五休息星期六休息星期日09:00–16:00,台中市,台中市西區向上路一段18號,4.5,"120.66783,24.14695",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqDmOZ7EibnFUzljA9wYJoO6BdDnrvY2fYGFVBk4jCeDu5b3FI7jE0PTAfkQ7g1pPrK5JbwBer9fP4EX6stzMmhUkRwaSrDDe95Qvat52g3dICQUihqTRMqoDYnAAS6hRy42hvD-A=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJh59-BXU9aTQRoEF_1Bqd7mc,室內,404,西區,2025-05-05 12:54:26,2025-05-05 12:54:26
文化部文化資產園區（原臺中酒廠）,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台中市,台中市南區復興路三段362號,4.2,"120.68070,24.13332",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-GPB10SibV269nCSfuf-juuxZFOmIoKqwh5w7a-mY-RIkDQd90mi8nm4CL6BCDCydGUgTScDnRg0BHHT_v2tj-kTByX-kYuYCXndH2-m37ZFL7rTaVf04LLKswcBBKmaB-1uyyw=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-cyrQhA9aTQRCQn8aVN27nE,室內,15228,南區,2025-05-05 12:54:26,2025-05-05 12:54:26
寶之林園區,星期一08:00–17:00星期二08:00–17:00星期三休息星期四08:00–17:00星期五08:00–17:00星期六08:00–17:00星期日休息,台中市,台中市北屯區和順路439號,4.3,"120.72149,24.17273",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npW27XPtqaRr6jx_ftsgo2egKdMbtQpyIigbdVTe0a3AwTc4u-lc-LZsIluXRPq004u1NzVmErNHUU4fJBmpZ-Du8YNdCb2JhTo5WgcNW1NJBwZpKDNfuygaZrlTcu74-ZIWJAPLA=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJa58jThgYaTQRPu2CWkBWeAs,室內,1060,北屯區,2025-05-05 12:54:26,2025-05-05 12:54:26
磨仔墩故事島,星期一休息星期二10:00–17:00星期三10:00–17:00星期四10:00–17:00星期五10:00–17:00星期六10:00–17:00星期日10:00–17:00,台中市,台中市太平區長龍路二段242號,3.7,"120.75462,24.12104",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_cw4dPh0UoNvo-gyPyw6p6bt9l2YDCr04YeZcbL75zWOj9K40olILeMWq4aO_myeG6LaIltY954kgWpoRcY88d7xbNaQB9Lj6aUC_apR-lOuJ1b8SoRIwcRBZdvC4A-Rahchf=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJLbY0wPUiaTQRP453YA89qvA,戶外,572,太平區,2025-05-05 12:54:26,2025-05-05 12:54:26
鞋寶觀光工廠,星期一09:30–17:00星期二休息星期三09:30–17:00星期四09:30–17:00星期五09:30–17:00星期六09:30–17:00星期日09:30–17:00,台中市,台中市西屯區工業區八路11號,4.0,"120.60419,24.17171",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npS5w8RJAqFKpvsYlFHOoXpSgb_hf1u1liaqodHDyUIRoRJKuwX4dNVLbza74HbF1AJASB49ahfAshVw11GyJi5vhTwEAm7xYbMgmsWZM3An2ankq2U7xw-dJItTOhIivhBgS7lfA=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJn8f1vhs-aTQRwb0lorMdjcI,室內,1552,西屯區,2025-05-05 12:54:26,2025-05-05 12:54:26
亞洲大學,星期一08:00–17:10星期二08:00–17:10星期三08:00–17:10星期四08:00–17:10星期五08:00–17:10星期六休息星期日休息,台中市,台中市霧峰區柳豐路500號,4.3,"120.68740,24.04615",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noAKUb3aDjyv2V13x1uVe3q3qhqJTDfbO-rbGv54lg6xnhvQpKHZdnsXY2UM9hpeP9yhy95yvdHf21lupG-K2XkCj45Okr4yU6EUExDFVv2iBUCK_Yd067Hi9YrIrdDjK0i__g=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJa3OdqRc7aTQRyZ3IzXAdRxw,戶外,1954,霧峰區,2025-05-05 12:54:26,2025-05-05 12:54:26
台灣味噌釀造文化館,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台中市,台中市豐原區西勢路701號,4.7,"120.70063,24.23421",https://lh3.googleusercontent.com/p/AF1QipN-qdWmN4wq7FzW7WwiRjbWwNX7b6OeaPXuldgj=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJIbeg008XaTQRl7i4y4HuMhY,室內,3843,豐原區,2025-05-05 12:54:26,2025-05-05 12:54:26
優恩蜜觀光農園,,台中市,台中市石岡區豐勢路391之10號,4.0,"120.80524,24.26682",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqIPZcdOu8o74SclqjfZH09CvQ8_lfsIFcoOwr3LfJETR1B9rbgEc2gC33LdSxUMQMMWlfhkV29k9sspwJTBTXmmk43g0o7UFuL94e1Mds_Vf-0KMbjvK95P0WueDfkRLufvyE=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJX_ODyYEcaTQR1WeF1y--wCM,戶外,200,石岡區,2025-05-05 12:54:26,2025-05-05 12:54:26
大里老街,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市大里區,3.9,"120.67733,24.09740",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr__7q_hE3BqfUcWv_COf8ZFo5gw8jbIfeev_FPFcLdKEd0X4v-N8Q-Mii7SbjsVUFQuTDW0U0PYb5UgnXrOh_hFzwXfk_ZrOd-VE2Q4jbEJB00QaUpc53AYAgevFDNOF7Tg4cu7w=w408-h307-k-no,https://www.google.com/maps/place/?q=place_id:ChIJy9Gwf408aTQR8Z5YTiGRYjc,戶外,576,大里區,2025-05-05 12:54:26,2025-05-05 12:54:26
金陵山圓滿教堂,星期一09:00–12:0013:30–16:30星期二09:00–12:0013:30–16:30星期三09:00–12:0013:30–16:30星期四09:00–12:0013:30–16:30星期五09:00–12:0013:30–16:30星期六09:00–12:0013:30–16:30星期日09:00–12:0013:30–16:30,台中市,台中市霧峰區峰谷路900號,3.6,"120.72228,24.03134",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzzu-DFfTEXWGmy_ZflehmgQdJnVWez6my7gYwfqf2IgzJa7H2NI5c3F9wf9LvT6D4Wc8BJhMPlYiLp1jGZdICiZ_7t_EPdNJbaBmdEyDkOlhB1MVE7h1pic0yHYb19tiTrntA=w425-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJE85EtNAkaTQRLgPEhXZ_AuE,戶外,599,霧峰區,2025-05-05 12:54:26,2025-05-05 12:54:26
食水嵙休閒農業區,,台中市,台中市石岡區豐勢路881號,4.0,"120.78941,24.27351",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKRq4bKIgoSjz5_Lyj6qb1zDkLoBeD0YIken3iWRNlgiBKz0rX_3iPulEXrIKlLNFSvY8dT5AC0jkf5MD-E1EarfOZxP-3t4taJZtKRHhp8vd49WjRl_PzKU-Gb43yMCHRWAB3yA=w408-h294-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2xwDJ3EbaTQR_tB0Mis4gq0,戶外,31,石岡區,2025-05-05 12:54:26,2025-05-05 12:54:26
麻園頭溪溪濱公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市烏日區中山路二段271號,3.9,"120.63062,24.10857",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0NPhyXgHd1iGUfB-lJcxFAdABpCzj_oWCOWB2XCIoH0C5N2KyGGdXEc4Ihk9UrLAHMSor7-C60CjqtY3zLxUc7WCG01qwvSGUO5Tu2pj-C7xal7F_Z9uGas-z4TiJPHqb3Sw=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJWY7D7aY-aTQR4aShoY4IeW0,戶外,289,烏日區,2025-05-05 12:54:26,2025-05-05 12:54:26
馬力埔休閒農業區,,台中市,台中市新社區中和街四段226號,4.0,"120.79228,24.21900",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2MlY68RnGt5LjpaZlCuziw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.5841&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJMZoD3jQdaTQRtTofRwr8BbU,戶外,1,新社區,2025-05-05 12:54:26,2025-05-05 12:54:26
烏日啤酒廠產品推廣中心,星期一09:00–18:00星期二09:00–18:00星期三09:00–18:00星期四09:00–18:00星期五09:00–18:00星期六09:00–18:00星期日09:00–18:00,台中市,台中市烏日區光華街1號,4.0,"120.62557,24.11062",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRqbhpamwtW-cfnI43OOtYeVEbLQwuAONrboRchDqBeGAt_CvEDPc36QaFg-PQGZllXR5zOy_q6bSQsydtm7CQo9bba9VvU831M4snDaRHb0utOUShPhQb6cfyG3nrGH9jxGpN=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJX_dbHAg9aTQRI7cREO8jESI,室內,592,烏日區,2025-05-05 12:54:26,2025-05-05 12:54:26
秋紅谷景觀生態公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市西屯區朝富路30號,4.2,"120.63905,24.16797",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrdl0rkGcGm8828J8iuAipLS4ZBKjVk1I5sDUgUmYIdjJzQ7INgzGLpKorpYga8O4H451eAetUO3iRx9IcJxe2jgGFALN_hM4T-NoP2RoIQXNJy1NUS3kWqZjbyEDhRmdZ2tW3I=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJLfH_-vM9aTQRpL9e_PxZTxU,戶外,24149,西屯區,2025-05-05 12:54:26,2025-05-05 12:54:26
泰安鐵道文化園區,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台中市,台中市后里區福興路52號,4.1,"120.74902,24.32269",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdNVVcYebr10XgtIy-0MTI7gCoKENxGW4yspN8HjDj07GhiPhFPifDAugeAk9P2X69zn86VKUF5mSuiqaUWhqY-wsXj6qMwENv6fcnaeYjgyOpFiFLGadCrUrwMU8kwSpEnf1d=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi5JB0zYFaTQRvphE5OWXnzE,戶外,2118,后里區,2025-05-05 12:54:26,2025-05-05 12:54:26
趙家窯,,台中市,台中市大雅區大林路66巷12號,4.5,"120.64434,24.23180",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQoGf0xJX281MjsncgkqlSV815nEdYsMIqpEoVl3ZUpRF9jWQpzpZCdNT09diSgPxmR9T3PtH1tl3jWeacsS0xHfzl9aLEQ6NV6rNPF4yBlYRFmjUkEHiaMJ_TBsO5hiTPiiMYhg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJicsq1uoWaTQR9QAZl-gze50,戶外,21,大雅區,2025-05-05 12:54:26,2025-05-05 12:54:26
木匠兄妹木工房,星期一09:00–17:00星期二休息星期三休息星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,台中市,台中市后里區舊圳路4之12號,4.8,"120.72116,24.29107",https://lh3.googleusercontent.com/p/AF1QipOR6epuOpg0FzVovAAeEok-mZuZYqXfyZbi77QL=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJsSIRwIQaaTQRJYGN4uy7ZwE,室內,6107,后里區,2025-05-05 12:54:26,2025-05-05 12:54:26
沙鹿之翼,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市沙鹿區中棲路281之3號,4.1,"120.56896,24.23815",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noh3lTwAvOb7VZrSUpbOE4Jk4-1r6SgTjtq0APX-6IgJwBgI7Fwm-0f0yrQ-6T9Pd49obQTKPynXBwn-7pINCEVMvhetb6GWv2iF_5ecrrKZ2Ztkk1C2yJANmJWUybjXDzJngFouw=w480-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJuzIOcPkUaTQRuQ9s0X1s-No,戶外,323,沙鹿區,2025-05-05 12:54:26,2025-05-05 12:54:26
鹿寮成衣商圈,星期一09:00–21:00星期二09:00–21:00星期三09:00–21:00星期四09:00–21:00星期五09:00–21:00星期六09:00–21:00星期日09:00–21:00,台中市,台中市沙鹿區錦華街2號,3.9,"120.56462,24.24916",https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_9OJxxTSLeFZfVUf-Ni23yn7qFV0qYvLOud9jPmuklnU5JOj2gqakLHVsR7LROsW9xd3HhKzscfAgvbBGsI3g-cdjYCuQNOlxFEiGnX1So5fbgrY8NkJdu26fYFvjYGGsZLTiug=w408-h258-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ4XS0-_IUaTQREt2CBrQgUeA,室內,416,沙鹿區,2025-05-05 12:54:26,2025-05-05 12:54:26
摘星山莊,,台中市,台中市潭子區潭富路二段88號,4.2,"120.69685,24.22416",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxiufRKj-DGaZEhGe71goRdcgzSi8DLGzOQsnymrYv9eXfI05Ss4FU93NrhbRCvj5G-yCz2Wsq710BBF7gY1-p05O8XubUCLkZ4Z8gFmZUQ5v-8fARnfLx2HOmhJdTrqcztImqDw=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJd7C6KmgXaTQRLLXD8Gu0ph0,戶外,2785,潭子區,2025-05-05 12:54:26,2025-05-05 12:54:26
大甲文昌祠,星期一07:00–19:00星期二07:00–19:00星期三07:00–19:00星期四07:00–19:00星期五07:00–19:00星期六07:00–19:00星期日07:00–19:00,台中市,台中市大甲區文武路116號,4.4,"120.62280,24.34749",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrJq5Igf-lK3ydoCTgaTTYPUJLDava7CsvAkVKQHH40TS6--qfS2wgJ5d6AHfWSvynd0PewV3DcESrYW-QAP6DtXKG9cRiX9_oMKGBKeVFhOCIWg10CKMDiiIJdaaFUvV6ST00Q_g=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJcXlFLQAOaTQRaFGbMcSbiUw,戶外,504,大甲區,2025-05-05 12:54:26,2025-05-05 12:54:26
潭子運動公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市潭子區勝利路138號,4.2,"120.70124,24.20961",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nroIe65jWU__xcgB-JP54bGJfqEdfe21juCj5R715e0TRarGQHDoAfY6F71_pZx5ctK-yAYiq_9XuPSFpOi5gtwiuKgorkMysQh92wLir4lcYftmjaW9RLuMfqRueJYuPXUu0vY=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJUbnWjXoXaTQR_6A_WbFdjRE,戶外,2739,潭子區,2025-05-05 12:54:26,2025-05-05 12:54:26
梧棲老街,星期一08:00–21:00星期二08:00–21:00星期三08:00–21:00星期四08:00–21:00星期五08:00–21:00星期六08:00–21:00星期日08:00–21:00,台中市,台中市梧棲區,3.8,"120.52959,24.25653",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVt-3inj2a-G2VJ4GwT7_Gl0JFA27W7ZswUFjX7o9vyxZX3Nqe_FzDO7KhY8FGiqlxe89_o7h1y-wXUhnEUnLBOXu_SuAx_LNQtMjAfHHGBV2Cj1QdOiXc2WJoysMY_sibxkE=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJF5iaG8sUaTQRtpi-IoClirw,戶外,769,梧棲區,2025-05-05 12:54:26,2025-05-05 12:54:26
匠師的故鄉休閒農業區,,台中市,台中市大甲區順帆路121巷16之5號,4.2,"120.61330,24.42292",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqVUd07oeBRcwzJamq6fJyi8hSZPAJ_1Xkh7kc3c0lSPcAf3YtYmYTbu3a06ZlDEmL8k3gb66hv56ZEZRK2YLwx6RXQD9eKgtuOwwO0iArGbdyh9GMix225RvS88rWsZHb218P5=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJI_HCH6gOaTQR7urJuE6sGro,戶外,13,大甲區,2025-05-05 12:54:26,2025-05-05 12:54:26
寶熊漁樂碼頭,星期一10:00–17:30星期二休息星期三休息星期四10:00–17:30星期五10:00–17:30星期六10:00–17:30星期日10:00–17:30,台中市,台中市潭子區中山路三段11號,4.6,"120.70601,24.22028",https://lh3.googleusercontent.com/p/AF1QipNOA6bHVlt3oxGqZ9jlLUHwk1bfXE9tZYNNR1ic=w408-h408-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3TezPVkXaTQRnqurglT1tzY,室內,7916,潭子區,2025-05-05 12:54:26,2025-05-05 12:54:26
龜殼生態公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市大安區溫寮四號海堤,4.2,"120.58406,24.37134",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqxQKHhQqcxBYKdeLFFubg8k_PrJq2-WaFR0Q_pgyvsAbuANlaHG9ZKPJ-y5R1QBCf8w73bla8f5lpeyIIo4ctFMiS6VAg_b551aCQ_Jw5dZwKWOrcQHkFg3DoKH5CPh9I5A3tr=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJa_KGGJoNaTQRh3y2EpKwOgg,戶外,985,大安區,2025-05-05 12:54:26,2025-05-05 12:54:26
新都生態公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市北屯區祥順路二段,4.4,"120.72969,24.17351",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphooD2gXhSsbnTia6SD00Cjos7w_U_0CTuyixJdUR2wLqvLLi9-CkmJNW4lWbCyZZz5-sv99OpZHd_37Z00qjdY7B3KY9c6sUnm2Eo3qxOu-v5T1yCVbwALKuAryebsj3N0ac8=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_____08YaTQRdzUXfH_pYcg,戶外,6386,北屯區,2025-05-05 12:54:26,2025-05-05 12:54:26
亞洲大學附屬現代美術館,星期一休息星期二09:30–17:00星期三09:30–17:00星期四09:30–17:00星期五09:30–17:00星期六09:30–17:00星期日09:30–17:00,台中市,台中市霧峰區柳豐路500號,4.5,"120.68823,24.04710",https://lh3.googleusercontent.com/p/AF1QipNuawxDay-xuTHqlp-rbwHtfAayBieX10ulVpar=w468-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJc0ed-Bc7aTQRf8OBIqtfGXU,室內,2313,霧峰區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺灣印刷探索館【預約制】,,台中市,台中市大里區中興路一段288號,4.7,"120.69636,24.08723",https://lh3.googleusercontent.com/p/AF1QipMNsFACbMJBg9CR4vcY2w47-2xi_KufbUTT2lrL=w470-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJOxAaDLs8aTQRyzSuOssKEnY,室內,1243,大里區,2025-05-05 12:54:26,2025-05-05 12:54:26
紙箱王創意園區,星期一09:00–19:00星期二09:00–19:00星期三09:00–19:00星期四09:00–19:00星期五09:00–19:00星期六09:00–21:00星期日09:00–21:00,台中市,台中市北屯區東山路二段二巷二號,4.3,"120.73906,24.17818",https://lh3.googleusercontent.com/p/AF1QipO501EZGKFT2GK3Ra_LE5FVCtIv3vtZJXIel6bd=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJZUb4xkYYaTQRRgyudAlvOcY,室內,9485,北屯區,2025-05-05 12:54:26,2025-05-05 12:54:26
東勢林業文化園區,星期一休息星期二休息星期三06:00–18:00星期四06:00–18:00星期五06:00–18:00星期六06:00–18:00星期日06:00–18:00,台中市,台中市東勢區東關路六段1368號,4.2,"120.83366,24.24379",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzVxTPKqymf5LuUlr-d5CM0NQ5h-G0Q3NPQcduvyZxmLh2wQLpBpLvkokPbxKe946FoY4tYnH_P30ZaC6HXdI1pVs8FzGlsqrhvB3yakYGHEx6YTGD-8u2kdLXd5B_v7pj4ok=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJTyWhV0McaTQRbFBtDSj2UGY,戶外,4151,東勢區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺中國家歌劇院,,台中市,台中市西屯區惠來路二段101號,4.5,"120.64030,24.16265",https://lh3.googleusercontent.com/p/AF1QipOkQ2ELe7tepMaQRndjpapzGsGOH-Lk7Y8YaDoq=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJcaKjTOw9aTQR4mAeJzejtdg,戶外,47206,西屯區,2025-05-05 12:54:26,2025-05-05 12:54:26
台中市第四信用合作社,星期一10:00–21:00星期二10:00–21:00星期三10:00–21:00星期四10:00–21:00星期五10:00–21:00星期六10:00–21:00星期日10:00–21:00,台中市,台中市中區中山路72號,4.4,"120.68196,24.13905",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noqd1v-X7S4lz6pbkl7aH0K-FJBsNtU5NjL3UfsTOjBm_2haV4RiXU_orgcOo9lXVGwWKc2_wBRCQ7sygAwnjVGZlBf0ePCzyMmhDjhWuO3IMM024NsiJyiiwBkiKeLYfgJUcs83jHFvSI=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJaenMdRM9aTQRGt9LwGCrXk0,室內,10355,中區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺中市屯區藝文中心,星期一休息星期二09:00–17:30星期三09:00–17:30星期四09:00–17:30星期五09:00–17:30星期六09:00–17:30星期日09:00–17:30,台中市,台中市太平區大興路201號,4.3,"120.73505,24.15682",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrGPUp8cEvycq9cxDEFswvD9xsPw3n4-lKaqqpop98v-HPveuN_xZ5p7GH3zuLP4H8ueumTF_6NoL_v3GY1TVpC7TaaiOo15JkgiIsT2n26f9nHr7IepzPn06XX1nwoOEnEQCi7=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJcTolVwsYaTQRRxdYbWDIFA4,室內,723,太平區,2025-05-05 12:54:26,2025-05-05 12:54:26
綠光計畫范特喜文創聚落,星期一10:00–21:00星期二10:00–21:00星期三10:00–21:00星期四10:00–21:00星期五10:00–21:00星期六10:00–21:00星期日10:00–21:00,台中市,台中市西區中興一巷19號,4.2,"120.66280,24.14756",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqESqmwg49DWQpo6KKwgvUkFI31_m13h2tOSoa4Y6rg5WvAYJVxiQ82y3WNHj9uQWOxtXI4sS9P5IQ4orZMMdw-IAEfCcsNiVDmokDv0iPQkPde7Y-zvyVjF-9Vgsp3Lq-n0wMT=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJO-oeCZ89aTQR5Y9uRU4uSEI,戶外,4179,西區,2025-05-05 12:54:26,2025-05-05 12:54:26
PARK2 草悟廣場,星期一09:00–01:00星期二09:00–01:00星期三09:00–01:00星期四09:00–01:00星期五09:00–01:00星期六09:00–02:00星期日09:00–02:00,台中市,台中市西區英才路534號,4.4,"120.66507,24.14943",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcLVF8tU5dOLp9ZiZi9lBhbAt7bwnS7nODFl4GlPqmKhlLLRZcwVd7qtY8fMy_9UIzP9LusDJql87X9Ezkedc6vFC9Qcn0qZAOceYF8HgtsG17moTR7Qro3yBRsEeXoKtXyWYtBw=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJJR8BpKs9aTQR7IclytdvcCQ,室內,9315,西區,2025-05-05 12:54:26,2025-05-05 12:54:26
台灣音樂文化園區,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日休息,台中市,台中市霧峰區中正路738之2號,4.4,"120.69910,24.05860",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxr7eFNzV9Pt6W6WWRzfFWbbl80rMbxgAWYZHoM9_nT7Fjdrs2ihOlDrL7uWYeqzdS2jxMRM5hzqbMttNui-WBUx8uPEQSJSZ9ccDCAm1Q0b6Y8afvpEemaaxghAmA_v3Hqpyo=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJu8VGlUU7aTQR58BXV89gzpA,戶外,75,霧峰區,2025-05-05 12:54:26,2025-05-05 12:54:26
大安水蓑衣生態教育園區,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,台中市,台中市大安區南莊海堤17號,3.9,"120.56948,24.35294",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npShVbdjxPIzl7nFEgeO5pkv52OuNbddeY7Xrxplypq0mPYwOKeH3JqJihavGNbNZEfQEHitvacr-eMudpdmgAB677kf-Niyx6ZxYukCACJmwasHHe_KmSAm33T-jPBnMlWlD4=w408-h285-k-no,https://www.google.com/maps/place/?q=place_id:ChIJtXA0uIYSaTQR499lRxX-LLg,戶外,109,大安區,2025-05-05 12:54:26,2025-05-05 12:54:26
