gov Id 識別碼,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C3_387000000A_000407,ChIJbeQV7UYYaTQRM5ppvLS01yc,竹之鄉風味餐廳-大坑美食（4/7～4/15公休）,4.5,1657,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",台中市北屯區東山路二段1號,120.7394453,24.1789722,OPERATIONAL,{'open_now': False},AeeoHcKBKGOP-r_vdiqcLkaRlSg0cIDTTojbJ-bgZBVc9Xw6pz6B93cUGrOEoCPXpwqjIHv16qspMaHFJs-MbAiQWl-U1d2D_GvnuA3qgoKEZ_eZfGB5s7_bcKJY5_0rVAqDs75r1hR6jPrtK2zWDjFUdfRk4k4i2CUuCef7rWM_mvXmKNFJMSyjyqrCnz1I6p6tOeeK5w80hW38oQIoIxjrKW1rVX4qW2wkDLW6za7oXVLuP0VtV8Yp-qybUEaC9kcVvnYz-mJpNswnmKdO-AtYDH8AsSkQe6qbYJb_8NDjgIDnnSNZhHk
C3_387000000A_000418,ChIJJ9ZxaaYZaTQRiIDTEtU6G48,大坑谷明土雞城,4.2,970,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市北屯區號光西巷227號,120.754162,24.200115,OPERATIONAL,{'open_now': True},AeeoHcKjhSKrKtN8piTcZASoCbQdqEAwMLfqNP5OZrSR9LGDLkzp3Jfm4nzsv6pJXe0p340JctlAzWRm8r_0rlLUVwCwbYd-CvNQhwebalYypAroazFGmPoCTe9C3s71afAb88x-KXwBJIXUeevFAaSdIBFFh7LHf8pWfby5Kwmgd_jTxjTN8w4WDpOgMIlCD6axucX26HJh3xgLzJp2R4DvcsKf-DjFwOXjmvSUhOW6MIgl8Gb4sCaqGa9svNRJOw4ocl6N_4Dnd9MwDoeMhqBAvHcof2eP0I9-d8AtvjbWkWFQ-zHDv6U
C3_387000000A_000419,ChIJBzWl3EUYaTQRvnypk_eSR88,龍之居平價土雞城,4.2,445,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市北屯區東山路二段126之1號,120.7488186,24.1978157,OPERATIONAL,{'open_now': True},AeeoHcJzvAHXql9J-eT60V2Tk5o21gQ5wNdo3DjA0a-v-b5StXQdqtqFDmd8NLfdXtWKEPDftcsjAw1gEsGABOwxLsrbg78NabNWlyFW6kUMyXgmR56PoH1FFzUppI5E6ZDldj0PbaoN_ceM4VBrxkzB6Tdzri_mo7YoTsFpmz0ep8r6p0uXkvizc3lPkeCu3Aq92j6eNEQOq5NfwWR72UanL60dFAx-9FsJ6mXudoM4JqcpfuKQeIlTIcyE40fK2BtU1oCkrF0ru8FO51ZzTEDDCNKtpMBmz5uJOdju1HE25RG8cb5gRiXQBwjTCkrpqCkiPnd4xF4Jdk_R0YbDk4xV27kBfhLdS3__cnVJehevkQ3Jq9BS8Hzb2y6IxE9RKZTMg03OPyFSC4Q5VxUt2S1wL9T6w8liYHC360mqM2zZGkR85J7cXcmyzLlAqPCEDnuKGJVGYLFxCaYUkfoKslTtrDNy39r-4Ex0eJMDuy0hzfdQrl0JGzpKEHDQXV_Q-HigAhiFZpsHmu9TpE7EmuQUJtCpOWxVB1oe4OABiphrTKcjUEjU3eqpJOwbSS7D2FL2KNdrWL8X
C3_387000000A_000597,ChIJTw1WQ_E9aTQR4G_AxQVwQhI,春水堂 中科永福店,4.1,2487,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西屯區永福路141號,120.6210563,24.1850544,OPERATIONAL,{'open_now': True},AeeoHcJj64ZJ1BVjxEr7t_w7aPHiT_WPeoN6qqJG1Aa_NoE4A3SXZo-9x_XXT99jmBtwvmQV4CUwdD8GyTWJGGwBH29qrtqmmejw9F2-DYtO01huZq6KT4bZKiGI38jqOGxEQdDQzrdvdmJdVPu-oICrKMYADHuompke0VeT8qQh6KQuD3GJs7NDMjOwGujjaeczoMQ_jvyCnDb7fM9L9xNev9miyoaANQBXiB4upujKmgfc9ui6KnElfVQ7_EfPp0xYwo188ACnrkwswmGgt-xcWjXs4vbdQ9ytVuEKyYCOJHdCe-mm-vWVio8wUPdd3MwBgOcFb5c8m3_dNudEO_gom8P130kKSH2zarXldXasOifbtqxDY3kWyNSV0fSxVPPAAeKXktdG9-RteavpmBlxHJDcm6lWwR0FWjqlGAegfvABfJ_ziBewk-3iuuRWJPAq2yreAkYU2IRkOpBqCVLEzY7Dy3-3ViR7dhe55Zjy1G6Vp5tp9LmclVaZL8n4u1y8Ru8Iydi2ZhtX6ceeSx4YGpHASXL5TYms7Tk8z6XVV4NnwosAe40_6fOwgk_PHMmpEqvjPg
C3_387000000A_000663,ChIJlWMzfosVaTQRNbD9juFjeQs,【艾凡里咖啡】,4.7,326,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']",台中市龍井區藝術街33號,120.5942629,24.187599,OPERATIONAL,{'open_now': True},AeeoHcJ7KL_4N655HODSgQ3O5LMoR3PDVeedT13_tvH5HsIb4Hgam0PTRJL_fstCS79pHSCOdrkyeYfzuEc4-_z9p1Xbouhn-aeklXZfYPL4S31gdOFrK3i28bQrSK2h9hlhu6MISMcHquBA6bhQd5gvSbj3k2YuwnEjzjssEZZFAqDTRdenyHScgAiwlfXrs4cDJNQcBeN7J1SvPOuyTiAigzI-vIDRh5ylcitu6jhd3DgVkfXrSghDkvBsP0_ftDLhtot3hfAVJh9u09iNZ5dhhBjU6rNgAic5pEMCsYXICdVGQNndNeo
C3_387000000A_000714,ChIJGUAIivAUaTQRwvbPT8UBR2w,野宴日式炭火燒肉沙鹿店,3.2,559,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市沙鹿區光大路147號,120.565223,24.243092,OPERATIONAL,{'open_now': True},AeeoHcITxUScRd7I3bmWKN05PYOjXBlcgDiMDlLRppwlwEUUfXiBoKZKgfVHn2hFs1v7XV4mjsOxu9T3iKcW8ITNwX0CU2cJsO8znwXzRMMFWWh4XaMTk-ouxvSivmveHjtSV6rWWJo_z82E9omUkOwc9KSFDCqwkevpwY_z0Ty54wxi5WXb1JXt6ZPyWiMZiIQc5XHfFeRtVl582k5-BstWQoOWcdFPlNvo0G2x0MTMz3NkVIH9XOctkZI0bAeqseVmLLKYABS2xb4eCoqkXntcFB-tVMLeVHdzRBXnmhobgD2tpAsx9kxmFo5PRKkz-sqrFLz1qlVOqgz1iAJNcq1MkqZqAaoWX5SwWnZHGgQ9NkaQ5jbmaUurBCgxceXlNIuNjIjObY4LsKior8XqDDpLlgaythszIsVymSHmUUYYG2qrne7i-_3zKetaNmEXpm4lmfPYwQtH9zkKxJwyqCHAHYcuxMH1LryJ1BIxbmHyZuAlSds5Po7WgaxpGjZlTNPyJEILuKejDa_0SnitNsX74-lGsWSZ2a5Ngso0yWyIaUitVwToZBG4_bu8rZfEWS-tyGCCL3KDLRt2Ow
C3_387000000A_000927,ChIJh18qzoU9aTQRr8RFxdfn5Zk,素樂活廚坊,4.2,267,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市西屯區漢口路二段121號,120.6611337,24.1650343,OPERATIONAL,{'open_now': True},AeeoHcINdH2EU3f3jpPGSjT_33rRlJqoe2oY0xamItUAvWATJbp2uluR4o3Fwp963ZpNVLZx480ihh_juFg0ZnedQaJ1hekQI0_Y-G1S_7AcA53v-JISlLmdvzaSXdpB7jN2IVq3SSiZGhbLchK72Mz6ww1LfKT6S8V2lTSvlixu_HgBtvRFW69dmj9sDdU7Idf8WI-sr4uIGwWT9nsfM7bWMn5CjO4Kbhkjc8W08CH9VFpIq7RIydQ1gTUNOAFOCLRJ9Zajfp4_ULj4aMhlSE93lW6K30J9QaUa0ANXx9zBxz-XEi0s9vDLMWjkMhZjFbVxCPR9z3hoGycVLVZFtiZHSJ2e4mty3QFdOxr8yhHwpcYQjaR0RiVfHUT6xV1G100vxfrI6zGcj0aATjbCjzEmDF0B75iEijDSlnjwYgvNkrMR44nXhwoaY7s2ettXAY96huxe5rChPYe_93RSd20tOWfls6A9Z_AbyZeI8sSnwtzoExysyA7hzZkJEcnppDYIAzJ-xn1GaMgpVaSc8nQkqg9_MwL3p2gntexDaMUOF9aSQSsRQ5iqyQHxCfDDd8-rC8nhyG6J
C3_387000000A_001017,ChIJHSLE8o49aTQRL4UWydu0EEc,赤鬼炙燒牛排 台灣大道店,4.3,13676,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市西區台灣大道二段170號,120.6704819,24.1506012,OPERATIONAL,{'open_now': True},AeeoHcI1n4tXyqwdDLZvw1kX0gJ-JztszVEDlDgCOGPqFYbCdWI0BfLuRYNkI9eiOqt-k4CqIGfoVSh1NvoYEfYLMpJQuB2UdzcoVCaihhURTrkvpEdajzmU0ey2YmhK5nT-2vUEKktuMd8V51q0HG8UQywE9cXOX7J_GEJxxf6IVfsoKM5wN9rmwm_XR2Lzi5Hklk0TE0g3Tu7MMbdwv-5H1fT-qcBLnGNrZ5zH6vfmAbdvpdmhjkWFM-vRiwKZTYsdtSVhkLSB4-8uge5ql9nORiBuiUWi66cv8wTp5CN78Nc38olNXec
C3_387000000A_001237,ChIJ11qBf4wVaTQRyC9TXQe0P3I,春水堂 國際店,4.2,1078,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市龍井區藝術街48號,120.5939104,24.1878246,OPERATIONAL,{'open_now': True},AeeoHcJPgfeq_qDdoOfwc5mhs-DGEiN8gOECBVYFG6z0yarNDaX3XY5s4VqBNVxBck1svBkuIOGhepF0hmtYGtuBftpG4Od5QoXrnyTGVyKLunLvxh5SrMDgAxTA4ftIvE3zZz7aiDGOM_8YxpBqoi4nyrUVF_hkuQA1fNr0C2X9rF5Xj9s_XQg1OHW_JfVRrHP5oy0MQbtSJsBbEpxy3jsEAVgF_OwFJ_czbF65tFGGcl0NfnQhUNnApAp7LsEhKnlcn6Pi7gFrCSLIKCJ1Z4e2uzJj4ixTBTHhSlBv_Yqj7vIvDHxvkIo
C3_387000000A_001379,ChIJ6z9i97UUaTQR290hjFPfbLQ,新天地梧棲創始店,4.3,3689,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市梧棲區大智路二段400號,120.5330289,24.2604141,OPERATIONAL,{'open_now': True},AeeoHcKC25L7IP4vApfdKsqvbpQEqXSurt6XlcydxwXrILhcLAY2gI6B2zP1ZPIq1eWeix87pDBUs8vMCqdHMPkgyGx0P5Lo7IqgW4wPQ2azSfLhJ2Dszq5PldXKAnXHo1-YlLgC3855Bl5_tRaz4TxTLwEIIqtermwo9CkmA8pXFNJBJfbyx8MTbaYxromdzHgWLR5E419S9rL8G6I2TAhc9pbw-6yB07Q1UbA5Cywd-IgjMEd0cU21BNWVsSNlrmlGjgcxEXfTr45MF-WKR34hl-EpEgp1UEzbtqkFNnPUekBb20U508s
C3_387000000A_001402,ChIJpyvTjnI9aTQRtA_jFlvl6jY,富鼎旺豬腳-中正店,4.2,2900,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市中區台灣大道一段560號,120.6765902,24.1452488,OPERATIONAL,{'open_now': True},AeeoHcIdIAgCFUNy5eCabJXOVe7yAORVZ4GPngUHF8f_Du79EiK44DvV5NC4xuoeWnqKP7qp7hi41vUEG3zPNs2SgIQefGTE6YKIxF20cw9qTq2eJAfeN0wKeufTkbICrVfTC37x9q1Ozih_vEjdZ34be1MzwhPfpXM97VxOG0oOl13B-h4idemwwL9FkAdsmPmEOeu09WwZ9M1-063NpLEc--4sz8KazYyomyTtapmxYj6KO-bfIdQrz0uiqjQgqYsmCKAdiXq5guiBqVDkK9GlVdkXHkuzP_ZD7bmDwS5DqN2xUqNEgGE
C3_387000000A_003714,ChIJTw1WQ_E9aTQR4d9aQ8LN-nM,春水堂 朝富店,4.2,3111,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西屯區朝馬三街12號,120.636503,24.16666,OPERATIONAL,{'open_now': True},AeeoHcLYK5K_HI5mQicGYOqMaBSY1s8tOm8Sh9kIloDKtZfAgMz934su0G0X5dNPENf0-G3jUwnJ7LTe2joyPbl9E8dZHpYMzJx3qjPSP99trWrIQsFzOOeNhO6QmaR3qQOzLvFUtlPr_aUfJ0iM87OyOAU_z1L9hcGWAXH0rZJBpT4Jk-LfJQrBCVuzqcGXY3Gu3Dtr_u13oXP8EIM1AEmUaEHwrL6MpLHdy34PmsyRbNuoKH4L9qKfPlojdO3HtGIbN45fxbtCDWRN85YonZLUlFXMgru2OSu-taLgvjz7DbLeb05g-vjtx-NmmWvou8c_HEw-5GvBiqfzyo4R3_mgweolvOTIbIIK-aVmxqa5K3lvJ_wlO07DJS60UbJykp_K-_kKaO-q2FxNoRNDPTQeCPQhmSRU-W5ooRmLzS0YGhM77n8_WIX4TvI557hma4QCEkXJK1LPgP435vthZHlEGK2TWbdCye7BXTwibYGyNyvz-oGjcBXqx_fhzgUeyn341tartdzBQiSeiIrZ3S5Q7E6IhSsUvvScInZ1BRTCvYsTGimxR3zSWrwj3wiF9V0FC4I
C3_387000000A_003715,ChIJQW2vImY9aTQRmMDUh1457hk,春水堂 中友店,3.6,657,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市北區三民路三段161號C棟B2樓,120.6847491,24.1518648,OPERATIONAL,{'open_now': True},AeeoHcL4esaSx1fIoJJNt4wSSUzNFioKdsz8GzU-44gzDCrZy1Xjd2OvrtE3JLBrM6jJoeO2I3j3PiB-e9ZX5zYhtclwukeOXv3GHAY1OHwMiMX5OIGDNJWFcA8KQUntc3aFPRDxqj_vlHEJ4R47grxW7a0GbpJeSxY-6uWgbWTivdrNl4GDsyLERkj5dpGsPTk4aYbKTlnPW4hLXKnt67CAbee_eLt6OLqSHFT1Tv7FDnZ-KmAqYLS2Hy5Ls4zDl-IQA9koiL54JQ7GeTxti2ZedVfwJg8w2pZ6pNyTsMDwu4rLqjyY7aI
C3_387000000A_003717,ChIJO4Gu0KA9aTQRdP59vMKW2uk,春水堂 國美店,4.1,1872,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西區五權西路一段2號,120.6643305,24.1413495,OPERATIONAL,{'open_now': True},AeeoHcIEHtEgM0FmgkMr74O5vCGhzL7mfRBpH6ix3NCmEF_i1mq_uPXSBDSrZVQzcou8Y82xB8Ev16RSjQYV73-V02rJ3cud39kQnJeZ5pz9T6UU1BkWhqKN-PU3NVLMu0fWqR-u1Mtssdg5mGmdaSsewTkL_51h2HuM49_AAdxJYHj86b_42nY4lxBBmbacpWumYd7jc7QbLHv95Bbqo-orf8ErArLoR9pRcT4DDrzqrr7oPYno8Ie0Tvijxbjs9XlAHTbHTGvabiohsNktiiuwVy-dqd2THA1xnv83T0luNIGKuVTruWw
C3_387000000A_003720,ChIJYRePP2Y9aTQRv-3w8AEfWWo,春水堂 育才北店,4.0,1379,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市北區育才北路61號,120.6844342,24.1530243,OPERATIONAL,{'open_now': True},AeeoHcIrw5rtFY_ZtG60Q8qMTyzM-lGgFlGfdalH9UquriRQIMXXIj2l8cUEYTEqbqa5tpMz1CPW5bydJVdSB7qo62PuKHu5BbbpjkySy-AsqcGqc4C1uwdumgAxO8eqn_BzLvC0f-R-VJlA0fMS_nDpj4rHSnE-kOfy74gAeHrxir9nX2wchkpVlFuND2XdUfce9O_iXrdBkwL8m6Fd2rA4XIVhjQfE-sBmen3_bKA3GLgOn1YfLlyM5btvV_fO9rt1hPJwwbYgru_ZJpmml93wFgla1eBPZxsAYk0p9YLrx7QNnOIlrqw
C3_387000000A_003721,ChIJtWXCkpo9aTQRBhVib2XD7U8,春水堂 公益店,4.0,2042,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市西區公益路155巷17號,120.6643615,24.1498006,OPERATIONAL,{'open_now': True},AeeoHcJ-TMeTBnCUJnYDX68mB40Pb4EStbwCbxJAujkm6epSy204MdDOJQ-e5J1cUofibNZeSrhdEMM0or8nHdvEyi14OPuqMOrD0oIgC0dEd6FAPsVvukIj6_02MEWvrX97KxUEaJcSKAR8T7gY-WyMAlSlmCDWre7usXTMJY7zBKm6kP2RtaSLUvOEOyymfAGbIsBT3tdYgniFSIfssfqmCEj4xesMIKmySeoXtL7J0i3xsGdzd02fauLlK4ls5zryMVOIF54zNnnBon6Q3yvzDP0PYjzDdx3Hww2nE9dyEIzL7nVfLKedUGFMbXdeBdAmMcyIBX82eAXz8p7_9aOZRFn5RPz74B-_ciMXsltLXKxwR_AFR_wet4a2NxaPH5L324uRn2uABqO1jCIJZe8xLU3Jd4-VK8RuYDWyC9zoXf5iMIHTwHMXMXLin75BxQAZYt6ihE6J7oz8umnxAj-rQTjWHDggNrfyL6CgaOuUS5cCrotTCohRhzVim6ZL8ezypHr2pnMLjenw9WvdnbKbMwxFc-o9MrNszVb_eAruQTYztkrF-1kT991S00FTyCY4HvnP41lCeumFKNrD1MeLk6z06H3J9Q
C3_387000000A_003831,ChIJD9GIn30faTQRIp0yWTjPWoM,薰衣草森林台中新社店,4.8,34531,"['tourist_attraction', 'restaurant', 'point_of_interest', 'food', 'establishment']",台中市新社區中興街20號,120.8414518,24.1291194,OPERATIONAL,{'open_now': False},AeeoHcIGuoXXoJklW1eHJccQCMP2yfbFeFl5x2uLWWPM6fD28TJbQwq3_CEWay_BP-CNjeI80u8Mf7c6rBS_Mv_0uoMy8cgqd5h2s_gHtGPQKaSACOBQ1HwDbWsao-Ge7edIBC17ENXaBWqAZZfKsmvWWznT-k5rEYSz0VVYvGTnu0N-lZGOGZ0RQrzgIXlN5FGIKqeEaUIPC6ik_f6exPpKefN9BrJjt-T_yo1b0tp5ZIj2lSUktAWG0DpMbl-k4ZZkQGmBzhekmMFTf1_dDG-8-H16ipT3hm9ilFXJZG-izO2zmwU8PYQ
C3_387000000A_003836,ChIJ08JpKjofaTQRxQEa4hE7l2I,心之芳庭 (暫停營業，2026年薰衣草森林九九峰園區再見),4.7,16013,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市北屯區芳庭路1號,120.7676748,24.1622626,CLOSED_TEMPORARILY,,AeeoHcIpLlpnXjQjaMCgFEECtpyfRkVjxTIpTSTcKX-gxJSQDRwBX4qTKvrlVSKN2T484FMBbledJoc1eE0yjh6t59lfTOHfiUNYr6px6GoNwAJoDHJmGkerK5mrBROPWmMXYw3mNH9E3TgVpJth7RAqXaU3IRFzLZonp6M_7UdlSt1C_erxKaitsrQmx3XntklStDeaAZLbgPGJExgXgLu0j2qOHpll1FfRRntr7BxU9tKLw9UhKkhciEi-d5cvEvobTdGUBxYCDjdqTYoSmmVlmddl9IFww6KZQGDCjjssLe52FmkgXBs
C3_387000000A_004022,ChIJxZfyuPQ9aTQRBH1wInEnHbU,窩柢咖啡,4.6,634,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",台中市西屯區杏林路27號,120.6420647,24.1677068,OPERATIONAL,{'open_now': False},AeeoHcLf3hphxK2JoH1Zu_2PbZtUYcorsv4ZBZ1Yuch2I07f-Rm83Y2M1EGf5bMxgPOJ5wSK_GijnFy0NWIZdIXFMP0QugxqagYsgPolDaugvdx4k4q2be_p7i5QNSfpJhSxmdD-8h1Qu4KsAnKn8cp2WNSASva9Vtz2rpdDc7mg24EoWI0-os8tnomWu7IaKIUXh_Eo1ct_zJrOw1ZeH4nSzbraH-P0rP9o-Zky9FcRDBu4St_3K8pciIj381bu2-3Byf0XUAhXMEJegXyb15-3u8Jthiqi12YNpplbZsFRwyHgFQRMoHM
C3_387000000A_004027,ChIJJTyBS-w9aTQRaiRmvHMvPOs,極炙牛排館,4.4,1136,"['restaurant', 'food', 'point_of_interest', 'establishment']",台中市西屯區市政路77號,120.6420286,24.1567498,OPERATIONAL,{'open_now': True},AeeoHcKp7CfNsyWkqsPdLneOPUL-uQ24uaNYz0KkSQeYm7vxIon_f2rFhYP30p4QlENS5KqMnMrvm9XQKtcvTPgiidQdZulBkWf7ssSQAVs_WKh6x6BcK1UMHgGd_iBpF8bunkktBcNEhgsyO4YMLQyYZerya0Bzrbu9UYXwNw-N82_D0Dp9CmYEnP5h4urUZYw3AzsySNRF_D3emIK1_zn0ZpE2qDuTRiJkY62y6Vyb6sztVUq045ErvLso9y5G1fv3C4gI6aiIeo-n5s9eb0cCvd-SFspTjrRvMTJ1BMYurbe0QCUSau4
C3_387000000A_004029,ChIJS-fdvuw9aTQRrbOYJJWtY1k,Soluna - All Day Dining 饗樂全日餐廳,4.1,1512,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西屯區市政路77號,120.6419444,24.1566667,OPERATIONAL,{'open_now': True},AeeoHcK1x73C0uWd6Z2rfesBJQ5IvY-gtYYP4Y_tviu0nal09P585jhJzvGvAGoLjDk6QkleU0cWi7SPT5k1hKwVQ7KMNTDbRJ5-iYhWcSFJ-9kABnOv9SdYeJo2qNhtPNcCoiG5lMBM2sxwseIimN2tHdgpmYvtELQvFubf6Anz82KeQWcKK2borYHqd0rzqzoBdMylI5uabCs-EQAxxPy6oHghe2iTLQaWxCXXMraaCcvmpQCei5wkqE12-v7sF3_MI9ePfIDWwrkbjVrSTuNq3w0suSwogDwVtRzfR0HgWIxZwRjvoYk
C3_387000000A_004094,ChIJp8a1tyoWaTQRkFYX80litNs,台中華美街担仔麵餐廳,4.2,1836,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西屯區華美西街二段215號,120.6654513,24.1677759,OPERATIONAL,{'open_now': True},AeeoHcIkeysqP6f8XGTnX4L5NtyrQQrCYZCUvIFWaEa_R7eP2-DZ2QXCcNVpX4NO0r1S5wS5MNNNz6vaqIPQh5hVj0xN2emmX7YmgXAuFPgiJ_TPesBg7BLh4U1uKWOaORsn6wH83lolv8u8Du0Bc7kGWkuSf5g5dzejKOuZCQRKXsDDgQMZQjRGbVaEC5nMm5IMRJZpGGE2hmaJn1Ab8UJF2us4snq9C_Z6BNGytU-UQW8y8bAUGs7VpovrOjZ5CFVkRhwjjfyOhiPZ_tdJIDUm1HMKfeEQ6nvEXfhkn1Ryu5VHwreUv3cSQw8T4Zmv78j9HK2rnDv7135wHMwN0pgKQir21yauCamZVyi8kRgN2n56xVwmwJ2N86BNCOL2pAs2IfWVw1GwUE9dQmUP8IcFK5WOlZmHCi-p-VgOHs0KRs9kugq8c3Jh1tSVv9x-lfvq3u4rocSkUc49mdeKcDL_GLk2Wun7tpiSlIx_4AxL-1RsEaTmY1wUOzxrKbK5TV45bqWobGfWFgE1-s7PUuyN80GKJ9kSwJJDcLJZ8HjJXhysn_Ute6TmsscFYdEE9yk_MFr0GHlP0Bs5xw
C3_387000000A_004155,ChIJwz9JbXY9aTQRuCS1hVE_2dc,赤坂屋,4.6,708,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市西區公益路79號,120.6672953,24.1507157,OPERATIONAL,{'open_now': True},AeeoHcJ7Fs5k9z2a3e6dH-HVSH7r8IAyt5Dppkb8oq54bUJCoRNjP5Am70CLVg1qNbh4js2HbRlQw15b8dlvngQmbJpemFiwbsBrjnGm347gDY1p9HhfhiG5OVBO2qSO4T_ulbzLdV6L2Zbmmxr6vMIOTSve4-2hrMQ4q8C7-_RtWz6X5q7dpLtzgKx8JXCyr_ozoYcxk8fHVgWLxigzPNTVrU6J6ipSX7Qbm2IQ4_VvGiyrlmIjtDh3Jpk_nOraJgUuv-8STOkBGUqq3qay72aJwh1sj3HnDaj6y7ihHkb4TUggomSBb9qsqzHuCMC0VAmjLcgFV2fcZTOhyPdqfq9FJ3e63GW2hUwf_dEdethT3fdVbDgaAeopovdr78xIATLxzsq5rcGpWqzleTF_aEIvPmyrNNqFbP3IK9022JwXvAO4Q3sfHeMIelxWO4boRJijHc2UpdZocKl7zXY7bho2Hi003BVqDfzE6Aq4G6Wv6r0vODs6f5yp4EuVcT2Za2RoUTHoxensjQhik1NPb3gh55MKA5WlqxwB5HdBhjtotlXr_TOVWnJ23ipalhXbf3TpTTt26hIV
C3_387000000A_004156,ChIJ5-gxyps9aTQRo8EF3yRpOvE,R-Star coffee｜R星咖啡,4.7,2898,"['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",台中市西區忠明南路101號,120.6576161,24.153641,OPERATIONAL,{'open_now': True},AeeoHcIlSSNAnfrZzJ4Pw7C9g4GCvFozvcORGeAwjqIPLJ1b6z-CeOikO8kwk13qUMZv4zw1EzroVWrd0v27ohUS4qIB5_8hXqifz1f2Zq6PnVIktNoHoN90jbm820U983v_IcIDmKI1E4rsM--LF_BBr9x3W3q2lN36nlkc0dMU_7-XYi4TZDKKC5nHYt-0LYOjs0dS3RMgnS4qpbGm6rD9YpMxJQWwYKhOLzCRE8RK38k06Vks8G4iXI1WbyKorI8Mqv0cVIWEz-tHkHOBBK3KESYA-EZpwm0ksYnf1S6XEuQFWlieM6di732jLacot5RG6W7bZTmPpegP9BRxk26z3AEyX5SWLhg5W8M2hxPMu2-F6GHxejDKYpDLbLQeqJSfd-Ew3tKpexFPzHhRq6SfZ0LGq5UiZ4Kjz3EimIHOlj_fxNjd4xkmbRVhZ8SBLSmVXJqLIKmLqm1YGc21nowrnrYwLVxrt8zP9jyGe8atAlpcpQ466zvBiNfom9sebJWFIK48icwJnVZLxI6BPARa-ZjiIrYEFt8jThCibtYoSf70HxkOQ9pW0KZYwfT-jBSZ9YNdwATIAsJ5OA
C3_387000000A_004195,ChIJFWo3KBU9aTQROuG1yCz2Itw,天廚傳統早點（原南京路天廚早點）,4.3,800,"['restaurant', 'point_of_interest', 'food', 'establishment']",台中市東區自由二街92號,120.6877155,24.1440084,OPERATIONAL,{'open_now': False},AeeoHcJ7vMyjIrZS8ZLPtwCh-AL5vV26aN7BiQw7wc4d14hbSnQoq7-CLlSdv628dpXeYKh68B2kC9ojGZtGe36TFWgACTdjSutmoHqg-jwJd-FK9wYf7gIA6bEIifP7VTCtVA9aKY4eLiUl31VkQWVckkHUeBAf1RRW03SZ2pPD2XbiVtEV_cRbqub5gBZyMgluc62AYCZtwRM7yfGAEGsBkg1SVxtO-uYYASIhdRaT7XCokxxdYcJtlXmpkX4IQPRtKCSrYQD58X6OliozXXiEr90qPqFknlvbLpnt8ywvpu6u9EN8Iz126SabtGdUHwdSxWwAUkddXHm1cqX1pNRWJPSOw-2rVO_Cy5furszyD-oojODrfYzw_3Vm2opXgmi88OS9mhWwDPJIOUhp__dI9UglP-Kw2TqtzgjBJU7f6KZKWbZpaMAoMPU5qihof0ms5QVhNSR1Qmg7xYbuZUwaE6XgqUgaiFe4tle3GiLWclrYypOBVyeWhRGW229_-UVL6mfi6yWbIdsJ3GDXurtnBAJrFcmrBVo1CJP1jVH5acf3msXJbCxLMPzxTHYkTrWi4eAoLaXL
