區域,類型,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
大同區,咖啡廳,ChIJJ6bj5fWpQjQRjk53DxpYR9E,初二咖啡 Ao Tao Zu Café ||【不接受預約】,4.5,352,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區涼州街106號2樓,121.5098167,25.060509,OPERATIONAL,{'open_now': True},AeeoHcKmxgNc7lK8OHuNq0ja4vy4-iPrHm9xi6FfifMS1WaemWvXg0TgE5EceHW3VQRsyJ5biewnN81SEq8zWpVMkaXmRJqHqjeA2NS3SyEGxe7SpYXzxdek7sBvvxBs66Kzj8Zz73WrFmEsznTdOSzY6KKq2Dnsmxf7Dtp4R8_NGI8rt7NfIBZw0pIPzN8CU6TEkdXEZvMIFRQ96CCZb6oYKnvM2T4JMhR2fkAoV1UZ2dYQ-m91Ou2da7zIsQm-ixyvtqiPzb38bXsMqR5Zwt5tLFpwQXk57NuLzxD_RmqebwC8fzfypf0Kft7Khe1MTZVieRDDCITRUUmve1MkeIczQozk2r6kqREitMIRc1xjhi8qXA9AIa9gKaNJo90hqwSBoeM-dUpSTwa9tVgME-3yPNOtRGtfmG5756tmYZMMguV6zUgzAyGKpdK6Mj-1TVomjdrVKOxfXDFIpOJGDUEC8ugB5uuQE0bifmJ7Wekv-zKy1gv-gJj9KkvzC0htzE_OHQEvDs8hcbjlQrdqFJHS4R7OzeO1MgPqUsOfGDGPrOynOHrvwMnZui33PsEFW3LJ9pKszf3t
大同區,咖啡廳,ChIJZzkcm2KpQjQRHyDScK63Etk,琢磨咖啡 coffee 永樂店 2F,4.9,732,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區南京西路233巷18號2樓,121.5103843,25.0543466,OPERATIONAL,{'open_now': True},AeeoHcL-h1W_oe-b3MuJZTDDfiEb8gKoRB1IsD2FjixE5LyomIJH3X2DEkBoIO_GDRSU6VbhJLifKxqav8okndG3Es9A2Rq8KuIjmhniR9bfsaCD1Z047Y7bDqmfTNYt4E_oq2iHos8E1nQYUHWHrrH6qBRSVw1By1EAEGfM2krFSTffNEYTQkueRVcqoADECu29TKvV3ayabEMbE7s661K6uhqjX0m3oZRZ2oNHAEIsoQDdpp-oeeokJ64-CIzY3KMmkObagYMliUfkmoIwLcTIwoyBUzEI-TIkSQb3dDCFzCszjYBxLoI
大同區,咖啡廳,ChIJZTqCWsupQjQRZXs-IpAvEi0,cafe waku,4.5,407,"['cafe', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區承德路二段75巷28號1樓,121.519301,25.0557121,OPERATIONAL,{'open_now': True},AeeoHcL9GuHAk7ZmTSYT_uPKXYbXVVUcDjfotSourGtln5qKUFi1nP2z1iS2YmJwQGdoNC3IFF_lt11jOoEl5dS1TGZdd8ej5Lli2DiJCUuxveuGtAmDU5m0qMY5KLQTIGBuhzR7DKvOwqIMlBbAoseM9vS1z_NByNEuP0PYlmL5y-H8yBRXr23CdpXIeUzgyyCgal-mO8keoRN8KmwWU0uhaBHYI8TkJW-yZO4pad0eYyTX2UMWNyd74Co4iJqwtBivlCcVJ2gdxE9jHhKEYMqbkEmbJaCn4C3B136Eb2hQqVpOi_bPeV9U3GoFhV2ueVtfG-WWMHn0gEbompfvuoye_v52jKIjYKvIW0TM0HnSpv6Eq8qZoTudPxHwaFqe42i1S51rD6TRdwjPMwOW37hfKwTo7SjxpQHLGWdsI07htVuxt3JBmIQrxKSGYoqFN5i-lxBFFcGKbeMdfEmKZdcUgq4YpneBiPaUsifxUKsxw7xl8FRIIjOvVzUkEbDCWPPR5tjEksiZgDYdB8Mo4eNlt5Cc9yd_ihaKyG_EKGP1-oh4p7IBPKUUu9qc8oV90-MXRYeO5mp9
大同區,咖啡廳,ChIJl2NC-COpQjQRdZmgrZeaUrc,TWATUTIA Coffee & Co.,4.5,312,"['cafe', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區南京西路279號,121.5093488,25.0534658,OPERATIONAL,{'open_now': True},AeeoHcIduYh5c1PbPI4E3-sHzcX0-xMb0IFaxXfeNWDvx7aE6pU1O7P_wyOufUfIvsRpSgFS6j-1lqgf4h23xZ6WvEDDx3u3dCnLbLjGoNxJUwpK5hbAC3sg2Z9DbZAX-U9KkSwYIynydKX04Uo0Q-x14RBrc_sKMcjnwcvB5iKaWyCA8J_3O08vzDGK1WR9y1FVhE6YRoFaQ3vf9J8MSYE1tvSAQoGOh294F4wQTn4nMvZMZetsX5T5V__eaa2l4OR1jEl10ZdxoVYVdrkwOcGvr0g6ipvHIzyYaBymDphb1NYi4Br8kFgcVsXAUfRdk1QO3rKIEw8UOdN_spTmPGH-8l3qmVIw4PxY25wVygIy4vXp76qRTvoQeoUCRydoZ9b6dA_FLXMUtd5uNdQKfAnZyYV9-LbBYQsXJp_7AtMbvSG1f0Zy5K9W-KWE8yRLUKh0RsSXXuqxliPpUZy11bQd3I1vkOZYdw-72mqN6Lr3PssMaD4wu17nrev2TnbfMzxyKEjtzSrDulVcHriRj4u3D1Xxjl35ZRop0PdRZqRlAofTWUfVU-0vINkq_D0gWZdXL0psxx_G
大同區,咖啡廳,ChIJcXLmTySpQjQRtDoCnUsdvyc,Tella Tella Cafe,4.1,702,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區赤峰街49巷22號2樓,121.5202759,25.0556745,OPERATIONAL,{'open_now': True},AeeoHcI24gZcUnDYLOXBc7UiBwlSkETcawNSpBXWZOcjEbsd1vxR4JFLv2V7cveaSHpLm6lHzUE5LTBBu5BRIzIUvOvwipoIK_pTgjwh9dzWUm-LJKD48O3VGHtWFkZprdtvJE-bayLl4PhJ0mwrwlk0WVC3z-KagWPoBgqMPkJJHsNUWpaxq20oaOvIIz6S_9SVSW52TfllXtnkJHZrhjM9NEtWRyaovDhClMbQ59Cao9Wd0kzfUthM8rGLKTcrRcLyKCm-DFuJvLomtRk6g9MaBsReLw3DHtJODD-7XfcrQYQ5hO2Wrvs-8AzgmReUhOVjw2k6yDSv8ndfLksjkxttWGk1S01TEom0sOpQN9q4HiadssQ5Dxx_j-eWp5Rf-QqIiwqzpALcj2AyYPSc1nSn9ebVkzQETq2Ty2C6KWos7Cb-9xgjZt5zxVP-4KoJvBkJSXtKW5NVM-cvti_uVmVk-AQQezFpPL6zURKKfcl7xIOe_vPRuk10d5_uqGBq04fl6cBk5NwMFewNCQpdj0IvcDGb5DREgX0c4pQroJlDKQQHa3KP_GINoOvbXMotwl14RR5Jdw
大同區,咖啡廳,ChIJEew0V_ypQjQRJCHI3teYC-U,BOPOMOO 波波畝 café,4.9,503,"['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區南京西路239巷4號,121.5098846,25.0538174,OPERATIONAL,{'open_now': True},AeeoHcJFwgTbXzA1qbhbiDULLiq_-jUzFycCy_OXnASdvQ-X3Tu9HyxlBMgmO5YqEyyIRhU7f23LI-Fb6x6jd03Dwr2TfEJ7JZn5_uyXabjp8cI4dvWaVqlNcdfqBR4iKAFw5yE8h0MuFT7U1TBRd3FPbxqJEvhb2ku_UNnLTDhkCzyf9qhxsBT3Kmcw4JrFVrE2NmVWHvWwMRSm94zQ9oo0nlNsX6UTV0POSoaOgpFWIGvr1lcnVhHMfik1oibf0pKo8_5slnCo_33lDNCDMbGYVLyshg_nvfTF14DNyJXdXqMJBjUU50UzSxJrRzzQO7H3sRr_OSeZk4pCLsNGHDe9ijwzv2Uj8UHxnpRpjvKk-vwLfjNMLFDcLT7fJyva2y46LaY7yoLAMG17oBH-a53wXh-Z0To-9ky4RLoLjxMnTwEOFhUau3KBaBHYQILUuotr3yX61CuUXk2YelpfLJX2anCa9kWLM26-ARpE7P75y6D7HK2a1Lnc7w54vLrT8lsOjFvH_lUkjkdCT4TxCnvcAltSpjI5hz-Ii-kgVaSN5cJszlSLERtMlASD-Qy6JcENulRU0_vq
大同區,咖啡廳,ChIJUX-lgjWpQjQRO1OC4UqI2iQ,附近咖啡,4.4,453,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區長安西路78巷3弄4-1號,121.5193976,25.0497072,OPERATIONAL,{'open_now': True},AeeoHcJXKvw7fGpB59GkLKsa7i41_UIMYD3e2INNW7iOwJQK99-mOgbz1JnGPNkOqMweIau_sCJafvALmZ-Z92pwZsr5IJ79RtOTnc_ExOpKHIkFJOSJ4T6VOHvpgMMe5rZzXevYyGUUnerp85ETJstQWwGcVysL9buuKUJ5Qs2uaHeWnu4XZ3YJbAgfNocEfmVqIefT8b1pl-OrkFnQIRUc3Dr61-gR-p-5HXgf1Bnt9FICDdkHSC-OtK8xinxjfcaiFvbKKI7QqK3ZSHvBCRql3MMEpvGIwMmQ6TABRi0XjXGTQJruCGbrl3jRhOfKpDX_3i0PL6OZl3xXetWkJvxiGSUacG4qVQ4qghz1udnh-mrknv_CWHP62RTqnxr3uFciWcLnOy4CwlUcnOzUxtGWVMb9agAcsqKqzuh2KdyyWxTKPxWe6MyGxHXvwN0QZR_kb2WGxWbvb6YeajfjrdfZ4zDh-rH7uZ7SoUekFVfl2SIuZE8hSFHUnQriTFP3Y46-_WL7GmGfST8jsJgIOACfzKJ2uwT4QcU9Ppo5gaROQDtxuCg6kEeayiHKlu-7mN6geIo73c2Dl4xvig
大同區,咖啡廳,ChIJRWsih2mpQjQRYtxKqZr2Msw,Modern Mode & Modern Mode Café,4.3,1031,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區迪化街一段278號,121.509241,25.0609712,OPERATIONAL,{'open_now': True},AeeoHcIL97sEj6dbMKrAFzK4msBHCtnXCtozwsXr-TFwUv_SbhFiR-QhptZM1VBe8S_Z6B-eHui1A13_tbZOtwbUJQCfiBFAsWcbKD5HIruJeRw3R7ykP7olCfH7oizNeJxkVPqrNJQTsrdUxmIHCPUWLz4LUOjWekFh_Ypi7HvWu-sc-_021eQBzj5MhDENnua8sxq-4H0yfAb1TUcCvEi1aTOAPsvNI5afNjhYmO9LEZf5EOBEw_yAmV5IlLNmXTim-1ZK9d1GVXeGO10hG8IzTlNE8X_ZUN0Tq0ur0-wA0L7Xh5QZOX1MacuSSIGKAtLSWu0JIvV8kGSDjpUr06wmW4xH8i91aNjoM4F_9oxRMjf1tjAH0bRYa-13J1RenFQsFDqKA0EYgVNC0Y56GpIfGmOoi7D1MsEzWWaZrfOLfyRKy-X3Zddo4Bvk-MgEmYP-iqnKsPKHYCb8U7s-gYSZpb3Xlfn_VyT3QaXc7JZCPwLw0L09YXaznkevYWds4wBuhDxHqJbsL079gTXcwQmaAKD81_ttPG9ldm3TAtr56-ahkm7zFwbTqZCljqX5xDmchNvHlZ4BHrevIQ
大同區,咖啡廳,ChIJZUw6SuGpQjQRxhnblZBVnW0,北風社,4.2,686,"['cafe', 'food', 'point_of_interest', 'establishment']",10353台灣台北市大同區赤峰街47巷18號2樓,121.5201497,25.0552528,OPERATIONAL,{'open_now': True},AeeoHcI3xqhhKdztl1SIWi5ebyI3SZ5mp_ArBQo1NU8df7kMTUqICkBJvx3TZyqkI01w-QucYNwk1Bw4XIlUpsohHGmfx2qF4Gx2Xj-OM90bz-V4CxaRJaCPCIeGcnwezchQNcswQvy-EnEcj4W48TnSLr2UQBAM5Llrf3kfFYeSU7i4XTGW31JzANnzOh4P9QQUXNk0vzmWwDOLiWLhhu7jHxCe5VlUrczFQQ8VFuBSpj-o97dOfZSkyzlBcu5QA4Q9wiXmxnsGFgU1AfJuyYx4SlenykaNdpinfzrBKf90sU79dL5EIdn924mOwRqFca2-3HGwFgJ_iuoWDP2Hl3c1zNAqqUUpvxmksE_sPH4Yq6777B3ncZ3YH0M7kcr4ZU5b_ua0bLb0Zln9VuFSZHRjQd7zRuqiO6YSJmKqC5mx0Qz-VLpHH1BiD066wC_uPH55YjBjkzwutZ14I33NoEAgDPPTLOwX0sDHdIa-hBexrUQTa2oHd9I_7Oz48gxiX2226lV193J9v-XpeLUUPgXgV3gc99XQ8H9CKfyw2ycA3XAC1KRevpxKPa64etg5j_hVNpkKcvYq
大同區,咖啡廳,ChIJn2IqhMipQjQR5IWExLsU2Yo,春秋書店,4.4,562,"['book_store', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區赤峰街41巷7號,121.520184,25.0549429,OPERATIONAL,{'open_now': True},AeeoHcKBPltUq5pjMWMV30vZ7seIl0X_VdfcC9KMdDgo70YOgpnGAh_SkziyRskEVH-MC0O3oHjzeW5lBYrLZU872rMwhicXHIxcZsra4jNqPh-Qf0U58uAz7nlKMRETxvnPIQeoKYbTHhgWcseKf7thsmO9LepVBYv-HPuWUOWNcX0ApXf20tE5LJbbZuKt4E6IiE9fZGUsbXA-yFErl1H9M3md00tNxLmY2vvV5m0GDdtDZMwKbXYo6VxwL9SKc2wduiF6d5BL-eLSDo4qBDT0ldOp0aboj2GR0jFlu63_UobfcV9GdgCx1662owriD1uuoGvomyiYXT8TeKflNKzCMuP2Yv4FW2LRjD8M1JDwHskSZMHJqMxfE4aTKQoEszKIDcUBgRCKFfcXn2xP7z3NOkWpVTKlCWqNyQq124yDPG_Hf_LhDc_895NSyBxfxE1X5qIPKOmOP8WuDtZAf5g0xuNkRPQL4vXCcgK56ppJ8phdqZcvC4Z6DJMElkR61IekF2xQX0REaUdWHow5hGQNmvC2q0DckG-orszDl87MdbNRk7yxf8YHf3BRyO1sc0jKtEIpeQP6BjCh6w
大同區,咖啡廳,ChIJ25fXxMSrQjQRnVD0fixDILU,Twin Brothers Coffee,4.7,3075,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區華陰街77號,121.5179966,25.0497608,OPERATIONAL,{'open_now': True},AeeoHcJ-8NKBTZe8ROtbidpjyqsE6FQQe6DWsDQMw0goLUl9Q0A5nrfJfDF2ZJNGqPIpiHYd_j-Ti3sgsHFDpr0qnuxBTL6_QPqkwGdvk8AHrwXDozmWgSvDZ7u0BButSYEha3OcM6owiiM9WP-K6--xsR5xt9c3y6-xuASaRZ6cire1JEmJkh4uGE2eGB7ISv1Nsf8eHaKg2IJqym_C_BiZtocYxV5SKgygBEyHR0qWjLWKknfUhbZmFCxmsr4Fj-_qY6SIpHzTnNiOBZhg3LT89vveezQCaaT1Dgl-y0a6LVjcE3McTm_LcCYBsMGcCQ-lbBNAIWqch1B4GpFZ2HTqiuoQbFBM4YQ6Hta05mnBZu9G4WeEEs_Aa_DJKdzDqStyPxS4qChWwfp8wssaeMOLInY1DZNxwlxvILN6ADpMBUJCKGGl9-Itom-b2QFctKe3NXAL8CYfaD5T0kAEbSOSQ2hzpG-8oMC68MD3U9VUdWDb2vi_2kwWVg2YEu24SZ99J0bTP2NucxSx-CYGE7fzw-FAcOos-8n8wfwczfWHlKVmK_dkycEG-ctY6AWNaZfrFqk1ig
大同區,咖啡廳,ChIJX2DQnZWpQjQRefIW1psv_IQ,登波咖啡,4.7,722,"['cafe', 'food', 'point_of_interest', 'establishment']",104台灣台北市大同區赤峰街49巷25號,121.5203751,25.0558043,OPERATIONAL,{'open_now': True},AeeoHcJ3WC3vnS_L4T6sIieGPQqaL3-KCPwL8v3Wv2q9-M_RJLqAQTTF1WOz6hxyeQvMKqfGIzcyBRBp_DxPXrEyk2a9lNATlARk8ZmnwEW0RTaJYeidnMvkTa2SQNE7C9rYSUkvH2qlAheWqWX_J6RAknlma8gSx6lzYJo5-2td2oKFOMer2j2PKqkTGe23iktt6Uol_v-LjnRDd4b2BR7KrXJfCLxqf-YH8Ks1QG9ghSDJaL_kMODo_MC95ZLYmiM4I-T4lBVnrcwCbsLJdFx4P6QiubJ6F6hV90C843QDYIf2BqZWrAnfIc6Brft7DbRPfU9WKK3-kBoo_nwNrahXPD_pHjLvaDmr4oXwdCYX0JkBdyDcYGB01yQl6fOyIswlEPNl0SCYpMVhnpwHktjZPfp-yab0veCmmKDoGHkuGg7nnLGZ0A4Kth6Zhe3G_h9q7C9sXBT0Z-Nmp5wtLj4QbF0Y_wDdGB9ghPtu42Kon7rMn-3uPZCjkVLN4VasPXW8m3daiZ86Bewij8stFYbwfnoZPu3Pr9Y3ucVvFmiE9zOBdBWxr8RG6J92OoGmcMqasiz1NFwT
大同區,咖啡廳,ChIJcYRihvGpQjQRu0ROq7vQ2pI,遷鳥陳列所咖啡吧cabinet of migrants cafe bar,4.8,716,"['cafe', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區南京西路239巷28號,121.509296,25.053851,OPERATIONAL,{'open_now': False},AeeoHcJdr3MeNA1H_L7yfSLG4x3dMLHvXcU1QO0BGkbwZwlkXM9CdUaQ5YslHPoKq4dQHEY3VkT0LVHGeiK6RNGOQnmcmmed632YH0GJ05ydM_U4uW9Pu3pTBWJEsuHN5o6-2AY1Y7-9C1UztVRSvwxwibDEl29FGJHNbWLSxwHuF8UpVGkkDo-oK-1Z8hUUAtCPLqyjtW4eT2DQKw4ec6kW922y7H-aCdiy7m13hfFDszfPsuqhhTYSokF3dsfJJxie94i8qYPO0Qlxr0Wdur1WkOWKJwvIPqDAQ5AyHiwixoV9eWAvGagQ1mFVC84sq-m16ovdk7DPguxeRJy3Z1YgxVBaDnysjSE7qilZCA5qq01abp55FgKYZwL1DoD7eFSVtbSp-CXAflSDOOVwiHI74_ari1SmEb04B-g1YNc8BKJ-9wWian-2KD-b34Z4d5Qi3WRPKR2GG-UjwQelIE4f0RXvQnArywTuzAxrAG-IBaXZiOL29gpvTtxLJ71ax8RrOLp-IZKMfIM0V7no89tp0Jf_MUgMxM8mV_NabBLdbFlHpLBosZi5ogmJxyh4m_dxZia35T2_
大同區,咖啡廳,ChIJq0vMu0apQjQRfTf6H1sdysE,別所 shelter,4.1,1613,"['cafe', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區承德路三段51巷18號,121.5187839,25.0641265,OPERATIONAL,{'open_now': True},AeeoHcJVSKQ1U4j6slzpnpl1SXsxoAWvAY3HB-tD3HXHvR1Zfkq4Fpp0DsiNOAlzOHC3XjXVtiMTa1WOrg5t01Lrdm8e5pmqopx-Tlwh_qRCLGnHHmUKK9n5HCtTs4QexinCzPJuEIwTQi0MKucV7aYDM1KJ4qTQuTWfJdStviRDDLVDhvI5O7WnVVyXVe-MV4LaWEjV-L13-54xuxbFfhOs_POg6vD3b4r1nnVZMq-Pncyxd36aUUmHICTdvadszRzDYQiFFkzhUkq8XilEyrYb2vDD1AaKZ_z6cZ-Xc36uCE6Bbby1X-DwBvkddE-XTvlCBlmT1wm5w3bKwazzAB7Kh7yeZ0T2TtA3PUeA8Osc6PB-PQYtPBoKw0GbVP7MS0WLKwbEehSIJ871oo8ZBIRrChOUeSLPzYUsyAxTZffEc9KSgYEY8_Jffh5PzOItYQ3ia50tSACS8qobjKd2HY2MmOsjnU6ATgnJgwJUV2Ete04TM_xUnV42qoa-LMpNK1t7GK8MNMtPFJWGmhdLjxsfbgeZhKwrfMEI30MFGV2H1T2U2KK4EMuDY7U1kdNNSgcsOE1ldsxBpOii2g
大同區,咖啡廳,ChIJY3SlWkOpQjQRwCwB7UPQRl8,初COFFEE&PASTA,4.3,188,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區華陰街94號1樓,121.5141959,25.0504609,OPERATIONAL,{'open_now': True},AeeoHcKhHpqivXUY4AtGfP0f8JAUkhMHAaVwoC8EMvVSFbPnOPWc5RKz0v4dfS8dQEprL4QUCRO6FIDVOunXJSykVIEg_u7nOr8emHzwMCf2gY9yHBUtc3EFd5HYzAv9uepK3Frz39va3Wj6ebLsitKW3jsGda5KaKjWFEG5I4biVkiTSTwOSf9b0Veow40B28fleK1uP-pwzbiA5QAeuETH0V6kLW4Tn-EBE5yeiG_URA7J-qVgFy9Fcm1PW6g0FwW2TwgxkkJqRsHMEEUQIngtxMcjGJp2P_BD9QbovuctanYvaPtMwxakC2CVseoxsHKStIYCcDkp_OdKjywmwdZIt-bnIMu3PNlfhsmoecB52CeEotdVsF-0b_2hsSrnBKGwWRqpnA25A8Y11nOFiK_RRc7ef9yvykSOtXcnNmlhQpW5hhahV7G2Dca9pkMXJzzujHZjhhzbsk4k-tO2VpJA5YyVsSD4O4f_ABRrQm2YSQarfPiGWkQgS9b8gCp-PAvdc7eeNduKTipaBVMFbI08r-Hhm5Hps-Gz2Csbvg0rj9RcYVgo5TzxjCdmj-tAVDtLc6LBKahSDZCb2A
大同區,咖啡廳,ChIJib5T9uqpQjQRaYn8g69JsdU,季安咖啡 All is Well Coffee,4.8,148,"['cafe', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區迪化街一段72巷16號,121.5095444,25.0555574,OPERATIONAL,{'open_now': True},AeeoHcL9vEItFmqfeAhBrDnupaLW8ULEKXERUZGVJFzC5ZV7fHRVcWR0dpYmIvoRzkcb2aikkqze-e7U8a2FZggenJ4KOBPB5jEOI6U8NyvzJ3MGSnCj5Dn1b4uIjtDF4hQVKew4XwiLywkUwjLV9u-NhFlDOhwO_kY1sPB-2sMPjPyGpuhi0CAZCM25hENeP8rVluAaGpcXIEhPCTXTMD1x4HlvlkcKgN6lGAWjwm020Lj455FN9XO9I7BJ4r_RM-ClT6Nnz7NokdI189WTueW6JBwiykCRUmnStRoQ2vcnWk_aWphwj3zZ4AuQARReTb6N3gUvNoSjzVbFsK28ZnKBJ88tNol-k8_kbUzE4F1QQco1zF0DGBKK2QQrmXq_BlOSjq672SIzhlqWC1OuEsg76a5d5OmozmdvVfr6X7qRU56pEmnQWjhSwV00cy5LJpxAdwnbl52svaauxvEuzXzXgzYETAA0ZuzGsKQmcvzTqmyYD8s0FePlcYD0cGgnRWS6YIf_HYej3w1B7mGOZvKxAJCi-Ij5NdAPOd6-QHmtqa-sTKB4eucrA6Ekd9lRA5sH-ukPtPWZ
大同區,咖啡廳,ChIJiXiD7BOpQjQRtpCglEq12v8,幻猻家珈琲 Pallas Cafe｜Coffee Roaster｜コー​​ヒーショップ,4.5,1439,"['cafe', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區迪化街一段14巷14號,121.509734,25.0541599,OPERATIONAL,{'open_now': False},AeeoHcLbcyXucCc3XmajDmyIpUoIwUc4ElyLtYcVItVpqnNrr0c48y3tiJmwRHZkRL1kH-Zrag2SofncvhE10OV7yqZr6iy-xIGGxCbI4K_OxfPacxuybOGEuXZdVpvtek3G5MCQ9Ogu-vf9cq-dG6soBvk8hfv1xVqUSrs2Bbo-oijqv1MZEEE9qFl_5hOAx1yfjtCUkRiq79XF8nrUUSqUr_s8aEq8NCIFh_0FDtmM_3zPiMQsxqEbBUUHURv3kTuna7zIesJrmZE0yaxgP841n-EZGN91bZRT5M0y7pKG8AIJkIGASUlTikTp_W_s9qdVxJQ_K7KRonMNjvHSkraVpJRzoaHzJmnHqLQcXu05-N-XswzMib4yeMOPqxOfhpCcJ1PNfS_RMMHOijFz4LEfE8JqS2_jUSmiloSDYMNoIBX8sNAm2Q-cPzTho9EYkv2XfM6xofuIRUm3T3sTglYdQraCtjavMkrVrFF29hyCd7_LkvIUj15p4yviZFfE7FZU_Y1QUV5lBAs29nYZQXwuiyF-VgFUTHWSSMo04yB1nLec_zoZbo6nrhwBDq4cpMF8y5YWZxklMXQSBg
大同區,咖啡廳,ChIJBWgZEb2pQjQRU2_7VpjKlIo,COFE 喫茶 · 咖啡,4.5,486,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",103台灣台北市大同區迪化街一段248號2樓,121.509312,25.0601022,OPERATIONAL,{'open_now': True},AeeoHcI0Far4XbHg-ErSrUg6-qUm_lpyX2do5Nw4V9k6u0Wt-xMbRX2xueF6Eg8faIjIGG95ySc3KU_oFf2G0YDyAhlT6Rc4QTbpqIyTWNzjAiamdBp7IDUF1Inu6ObnNxYdInN5As_tSDOQP_DE7kOUVegOOFxfk2IhDnQyiy6Pvz1_VkcjL3c52zJ8m1TxBXxxjo2jYUtlCzlppTlevzhkuq_PMqOC2zuw1PQlO_nriCoQ3zEy5CM2Zi34yfqmR8GgF4vDTHKpHWr04FjnrGwYSx4b-IX4jIY4lqBbX0O-Tng096JQnWM
中山區,餐廳,ChIJh4IrcmmpQjQRHrOfd9RDwyI,WOW Bistro旺.慢食餐酒館 -中山店,4.6,5297,"['restaurant', 'point_of_interest', 'food', 'establishment']",10491台灣台北市中山區中山北路二段42巷34號,121.5209624,25.0546394,OPERATIONAL,{'open_now': False},AeeoHcLJmrcPt2buLqu_YfAPHtZvzpbfteZ9DAnQXMu_Dh74N4ledfA62NEdS7byF4CTyXhsh0FPJ2mp9lRuOJ5dCz2ztbSAo4B7Hd1MpI_cvJe7wqeUvGFsT0PU8QsWeDjFEvmnrskhfdKLlvhaxxXmQr2Is0GRHbYUk53Opueo4ekrPzm7dR0qrPzYPXXD4FIJCAM_XLeWEyvZkymADq0fgLdkPSEC0hAp3KDzzOd4kTI6Jd3WXfoSux__PUDwU0z04YzJq1zrSggzfazVk130n3QS1lbjS20Sby1eKjxA0HGJoTFA2WE
中山區,餐廳,ChIJTSYZklepQjQRuZ7bv4Dr-nI,金孫韓廚 義大利麵 中山,4.7,2596,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']",10491台灣台北市中山區中山北路二段26巷15-1號,121.5214527,25.0540483,OPERATIONAL,{'open_now': False},AeeoHcKbabXMuPqdi2iuiPYL_xUN7Yz0KIjQl_QaGqKV0pxoVMkXvZ1zNHlQIKH4untkURk2XltKBfyTTt1Z1YAsPkBlcuXsJUjAebBCM7qsoZI3FtoTEKtfwuXaXNsMa1uGC57dUHyU2wWEGMm3pjBhjRtKEz39f3vnB70BTDWv2rMevo7zNKrDKusZD331Ba8bJJChASBw9rAH4NQUY89eNi9RAoOEcrtOUJJaSds23uANNtcz1Z3tE5QK-GEmSxqkb8TjGqglRCpVOU9UqFjv3ceQHGL60QCAaCyXlcgohk8m4-FOQQQ
中山區,餐廳,ChIJs-Okg_mrQjQRTY4tXEZs8xI,柒號洋樓,4.9,1730,"['restaurant', 'point_of_interest', 'food', 'establishment']",104台灣台北市中山區建國北路二段7號2樓,121.5372678,25.0527186,OPERATIONAL,{'open_now': False},AeeoHcLv-KXUcrmyQT6Gg4o3YUg8hlLItVMbqLUfgwERM_RKiF9pGBmx0TfEhlyg8uJwSv8FXAWZ-bZ9gFn-lWiLvStISj6qG07RxiXdE4TU4-M2Dyv1y-WLh0fu2ovTlTHPsVQZ_YJr8edEwOtVbbZWnNmPdNIC0qzs07olVFw0TPR6HY2KXYt1_k2CmgFbj1eGw2jJUWdb5kFrWM1avqgHSLJu3xM97yCwn_yuQA09p8_w0erSUy6DQDS0CZKCbTS6v_45huvHoTPsuRIvMGAj43X7fcfUCeN7SJ00j7DyoGDFT87_x2o
中山區,餐廳,ChIJb9CZ9m6pQjQRZ7PgTEtMDOo,collective elements restaurant,4.6,446,"['restaurant', 'point_of_interest', 'food', 'establishment']",104台灣台北市中山區中山北路二段96-1號,121.5225471,25.05945,OPERATIONAL,{'open_now': True},AeeoHcL4kbZ0XXZnW6_O7tZzK--knRs3YWrRivdBUm83_p5sHp3_WJYu9tUu6esIsPN6Jh94oy5gnQu0BG-6ppuCUPax3IErpXHNI3Nob_Z5LQHx4t6CR1Ezop_Ah6UxkYETtm39lZLlqn74CDSRcc7s9_S7bBkAGt1NgdxxrieG_YIzw0TocosEdfClB0NyjiFMC-bEtLjqNUf79xGCRWDkCWdk2kS9lxhSoff7o6BbTosDnM1m1J6LdQPBdymPRdaUHtN2kxi0sTtCc9VROjb8AQa_0k1EVzxro_3MafBcGLID8pXfjc0
