id_open,name_open,region_open,town_open,add_open,place_id,s_name,rate,comm,types,address,lng,lat,business_status
C1_376420000A_000088,礁溪站前廣場,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽村溫泉路1號,ChIJzSB8vyn7ZzQRGsDpoPn_PQU,礁溪迎賓廣場,4.0,5,"['park', 'point_of_interest', 'establishment']",台灣宜蘭縣礁溪鄉礁溪、262,121.7759513,24.8291173,OPERATIONAL
C1_376420000A_000088,礁溪站前廣場,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽村溫泉路1號,ChIJQwv29kn6ZzQR8ACrvxU8Mh0,礁溪溫泉公園,4.3,7456,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉公園路70巷60號,121.7759664,24.8310132,OPERATIONAL
C1_376420000A_000088,礁溪站前廣場,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽村溫泉路1號,ChIJo-f1FEj6ZzQR1zNxaie2UZc,礁溪站,4.2,553,"['transit_station', 'train_station', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉德陽村溫泉路1號,121.775353,24.827034,OPERATIONAL
C1_376420000A_000089,櫻花陵園,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉匏崙村匏杓崙路139-1號,ChIJZ_hx5In8ZzQR57gyQM7Vnmc,櫻花陵園（宜蘭縣立殯葬管理所）,4.2,676,"['cemetery', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉雪谷大道1號,121.7039496,24.8233381,OPERATIONAL
C1_376420000A_000090,礁溪溫泉廣場,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉礁溪路五段與溫泉路交接口,ChIJ86DaKjb6ZzQREjjojIctFB0,礁溪溫泉廣場,4.2,994,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉礁溪路五段156號,121.7736374,24.8287318,OPERATIONAL
C1_376420000A_000091,礁溪溫泉地景廣場,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉礁溪路五段與中山路二段交接口,ChIJg9dQ8Df6ZzQR1YGrgYdb4ZY,礁溪地景廣場,4.2,2221,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉262台灣宜蘭縣礁溪鄉礁溪路五段中山路二段,121.7759893,24.8288596,OPERATIONAL
C1_376420000A_000092,湯圍溝溫泉公園(湯圍風呂),宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽路99之11號,ChIJX8jwBDL7ZzQRfgeOrMZtGgE,湯圍風呂,4.2,57,"['point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉德陽路99之11號,121.7700887,24.82863,OPERATIONAL
C1_376420000A_000092,湯圍溝溫泉公園(湯圍風呂),宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽路99之11號,ChIJ772ubUr6ZzQRuY_2y4RvRrM,湯圍溝溫泉公園,4.2,19750,"['park', 'tourist_attraction', 'spa', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉德陽路99-11號,121.7699558,24.8285141,OPERATIONAL
C1_376420000A_000092,湯圍溝溫泉公園(湯圍風呂),宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽路99之11號,ChIJ_dmPj0n6ZzQRkhpieNFGl2Y,湯圍溝溫泉公園礁溪路側免費泡腳池,4.2,334,"['spa', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉,121.7708228,24.8275966,OPERATIONAL
C1_376420000A_000092,湯圍溝溫泉公園(湯圍風呂),宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽路99之11號,ChIJ9xrWkSD7ZzQRQ9cSzvGqlOY,湯圍溝溫泉公園(礁溪路入口),4.4,49,"['tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉262,121.7717479,24.8269895,OPERATIONAL
C1_376420000A_000092,湯圍溝溫泉公園(湯圍風呂),宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽路99之11號,ChIJhbUqIkr6ZzQRVqDo0X3G1qk,湯圍溝公共澡堂,4.1,131,"['point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉德陽路99之11號,121.7705276,24.8279334,OPERATIONAL
C1_376420000A_000092,湯圍溝溫泉公園(湯圍風呂),宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉德陽路99之11號,ChIJJ8kE57_7ZzQRya_zDI7BDZE,湯圍溝溫泉公園公開泡腳池,4.4,305,"['park', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉,121.771725,24.8272174,OPERATIONAL
C1_376420000A_000095,湯戀物產館,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉中山路一段175之1號,ChIJyfdp1036ZzQRhyFLcviQ9P4,礁溪湯戀物產館,4.2,53,"['restaurant', 'point_of_interest', 'food', 'establishment']",262台灣宜蘭縣礁溪鄉,121.7707824,24.8208376,OPERATIONAL
C1_376420000A_000096,猴洞坑瀑布,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉白雲村,ChIJO_MKTSH6ZzQRc62tjx_IfU8,猴洞坑瀑布,4.2,5633,"['tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉白石腳路196號,121.7820505,24.8434334,OPERATIONAL
C1_376420000A_000098,佛光大學校園,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉林美村林尾路160號,ChIJC_DVbEPvZzQRGp6FOOrm-KQ,佛光大學,4.3,553,"['university', 'point_of_interest', 'establishment']",262307台灣宜蘭縣礁溪鄉林尾路160號,121.7236125,24.8164198,OPERATIONAL
C1_376420000A_000099,淡江大學蘭陽校園,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉林美村林尾路180號,ChIJNdAqNIX7ZzQRUJBEbAOPvCo,淡江大學蘭陽校園,4.5,59,"['university', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉林尾路180號,121.7290809,24.821851,OPERATIONAL
C1_376420000A_000099,淡江大學蘭陽校園,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉林美村林尾路180號,ChIJ93_-D4P7ZzQR_wPPIJzkncw,淡江大學蘭陽校園大門管制站,4.2,133,"['university', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉林尾路180號262大門管制站,121.7340961,24.8202811,OPERATIONAL
C1_376420000A_000100,林美石磐步道,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉林美村,ChIJNdNOwpv7ZzQR6K_ktSipnsY,林美石磐步道,4.5,8027,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉林尾路,121.7357007,24.8225555,CLOSED_TEMPORARILY
C1_376420000A_000101,礁溪高爾夫球場,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉林美村林尾路156號,ChIJF-JlaKb7ZzQRpKuvrk6aPOY,礁溪高爾夫球場,4.2,989,"['point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉林尾路156號,121.7393979,24.824987,OPERATIONAL
C1_376420000A_000102,林美金棗文化館,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉林尾路139-2號,ChIJYdT_Faf7ZzQRc-NfATdn8vQ,金棗文化館,3.9,131,"['point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉林尾路139之2號,121.7494359,24.8147912,OPERATIONAL
C1_376420000A_000104,龍潭湖風景區,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉礁溪鄉龍潭村環湖路1號,ChIJ0V0FLUD7ZzQRsRgQZiLXBfE,龍潭湖公園,4.3,3838,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉環湖道路1號,121.740087,24.7920077,OPERATIONAL
C1_376420000A_000104,龍潭湖風景區,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉礁溪鄉龍潭村環湖路1號,ChIJla64tn37ZzQRSv_WxovONLY,龍潭湖,4.3,984,"['tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉環湖道路1號,121.7404703,24.7954313,OPERATIONAL
C1_376420000A_000104,龍潭湖風景區,宜蘭縣,礁溪鄉,宜蘭縣262礁溪鄉礁溪鄉龍潭村環湖路1號,ChIJsR3r9GL7ZzQRTNiOm8uNbNk,Herbelle龍潭湖畔悠活園區,4.0,4827,"['tourist_attraction', 'point_of_interest', 'establishment']",262台灣宜蘭縣礁溪鄉漳福路155號,121.7400597,24.7906536,OPERATIONAL
C1_376420000A_000232,幾米廣場,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市宜興路一段240號,ChIJdTXpxtvkZzQRYSmxKq3qjSI,宜蘭幾米公園,4.1,16577,"['park', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市宜興路一段240號,121.7570038,24.7526264,OPERATIONAL
C1_376420000A_000232,幾米廣場,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市宜興路一段240號,ChIJf9oXY9zkZzQR5FIpJ9WpOis,幾米廣場,4.3,351,"['park', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市宜興路一段116號,121.7568203,24.7523436,OPERATIONAL
C1_376420000A_000233,東門夜市,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市和睦路,ChIJ2WCYo-zkZzQRB9EeK1RWmBs,宜蘭東門觀光夜市,4.0,19877,"['tourist_attraction', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市聖後街,121.7584576,24.7581411,OPERATIONAL
C1_376420000A_000234,頭城老街,宜蘭縣,頭城鎮,宜蘭縣261頭城鎮和平街,ChIJZZ9djkL3ZzQRF9H_SPRrAfo,頭城老街,3.9,9254,"['tourist_attraction', 'point_of_interest', 'establishment']",261台灣宜蘭縣頭城鎮和平街,121.8241581,24.8569701,OPERATIONAL
C1_376420000A_000234,頭城老街,宜蘭縣,頭城鎮,宜蘭縣261頭城鎮和平街,ChIJr83UF2T3ZzQRELYcs--W5q0,頭城老街藝術巷,4.4,35,"['point_of_interest', 'establishment']",261台灣宜蘭縣頭城鎮青雲路三段103號,121.8241557,24.8563558,OPERATIONAL
C1_376420000A_000234,頭城老街,宜蘭縣,頭城鎮,宜蘭縣261頭城鎮和平街,ChIJ5UlKI0P3ZzQRYITuGj0xfiQ,頭城老街南門路出入口,3.9,274,"['point_of_interest', 'establishment']",261台灣宜蘭縣頭城鎮南門路12號,121.8231875,24.8558748,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJrw3A9X3mZzQRa6_ZjGQS3Sk,羅東觀光夜市,4.1,22304,"['tourist_attraction', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮興東路與民權路口,121.7682201,24.6773245,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJ7-fBLnzmZzQRBOctcRD1XzM,羅東夜市(民權路),4.3,453,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮民權路265號,121.769867,24.675424,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJbzyRFYjnZzQRNP20_OrHS4w,魚蛋達人羅東夜市,3.0,28,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮265民權路1100號攤,121.7685428,24.6758839,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJVZAlfn7mZzQR6iJM7If84l8,羅東夜市(中山公園),3.5,4,"['transit_station', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.767955,24.6764925,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJAUTw3HTnZzQROEXr-T6KHos,在地人 甘草芭樂羅東夜市總店（羅東美食 羅東夜市 宜蘭美食 宜蘭夜市 羅東必吃 宜蘭必吃 現切水果 新鮮水果 當季水果 ）,4.5,2,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮羅東夜市牛排旁,121.770825,24.6755872,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJq1p15KrnZzQRR5FKdqMfGjk,鮑在我身上,4.8,44,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮民權路85號,121.769181,24.675538,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJg2AjYH7mZzQRun5B9jaYKtE,夜市之家,4.7,152,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮民生路100號二樓,121.7680014,24.6774173,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJsct5gH7mZzQRQ6zzOCo51pE,羅東夜市(中山公園),4.1,40,"['transit_station', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.76803,24.67642,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJRfcuvOfnZzQRnK0IawnFCZI,羅東夜市民宿_可星,3.4,14,"['lodging', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮浮崙巷71號,121.7668202,24.6757417,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJbT5WY37mZzQR5KbKOLWm4QE,羅東夜市停車場,3.9,362,"['parking', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮興東路,121.7679672,24.6768918,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJjbkbmn7mZzQRghZgDd5E9pE,羅東中山公園,4.1,702,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮民生路58-60號,121.769023,24.676638,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJzZUPnJvnZzQRLHWHVpiJitQ,小時候彈珠堂-宜蘭羅東夜市,5.0,3974,"['point_of_interest', 'store', 'establishment']",265台灣宜蘭縣羅東鎮民權路111之1號,121.7683697,24.6757644,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJ2WCYo-zkZzQRB9EeK1RWmBs,宜蘭東門觀光夜市,4.0,19877,"['tourist_attraction', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市聖後街,121.7584576,24.7581411,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJ7we_KHzmZzQR_-C0voF6wJA,羅東東山鴨頭,3.3,102,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮民權路110號攤 號 1098),121.7686167,24.6758679,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJ3fINfn7mZzQRtx4saBe32qE,羅東夜市(中山公園),4.2,31,"['transit_station', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.76788,24.67659,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJD_EWDovmZzQRFlbEcXbdCSk,清溝夜市,4.4,5535,"['tourist_attraction', 'point_of_interest', 'establishment']",269台灣宜蘭縣冬山鄉清溝路153號,121.761295,24.66399,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJ_wCp0nPnZzQR0Nmw6mlCQ6U,阿公仔龍鳳腿春捲｜羅東夜市美食｜羅東夜市必吃推薦｜宜蘭羅東夜市小吃｜必吃排隊美食,3.4,160,"['point_of_interest', 'store', 'food', 'establishment']",265台灣宜蘭縣羅東鎮民生路與號興東路口攤位(宜蘭羅東夜市入口,121.7683723,24.677238,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJzecSTHnmZzQRR2s0YSlNB2A,羅東民生市場,4.0,2317,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮民生路6號,121.7709493,24.6765804,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJTf8Z033mZzQRX0F9yzIhXH4,Lady M 女人M (羅東夜市口),2.9,19,"['lodging', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮興東路6-5號,121.7678739,24.6758447,OPERATIONAL
C1_376420000A_000246,羅東夜市,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公園路,ChIJ9U7j5HvmZzQRsIJNlLu8u_Y,羊舖子當歸羊肉湯,3.5,1641,"['restaurant', 'point_of_interest', 'food', 'establishment']",265台灣宜蘭縣羅東鎮民權路110號,121.7686693,24.6758774,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJE4WsL53mZzQRm2HtxX4Hotk,羅東運動公園,4.6,9567,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮公正路666號,121.7531973,24.6829214,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJ41JoGojmZzQRqeDDhsQdMuQ,羅東極限運動場,4.1,1362,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.764656,24.6720027,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJR_I4YILmZzQRmijPLPyNOug,羅東運動公園 東丘 落羽松,4.5,11710,"['tourist_attraction', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮公正路666號,121.7575195,24.6827656,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJMRmduJzmZzQR21qa4UrZ8qU,羅東運動公園,4.5,97,"['transit_station', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.753425,24.680461,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJiUJpryfkZzQRlMo4G26i2MU,羅東運動公園綜合球場,4.4,53,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮公正路666號,121.7513533,24.6875278,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJVVVV2ILmZzQRvAYjNzxSTns,羅東運動公園虹明湖,4.6,159,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮虹 明湖,121.7546307,24.6822274,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJfbceN5zmZzQRHEC47MiVn2A,宜蘭縣立羅東運動公園棒球場,4.2,146,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮公正路666號,121.7495228,24.6833688,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJHQa2fTznZzQRbioPEBhYcaU,羅東運動公園兒童遊戲區,4.8,16,"['park', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮公正路666號,121.7519731,24.6825204,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJg7aGXC7nZzQRnA8MqKNpDDE,羅東運動公園,4.9,10,"['restaurant', 'food', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.7528376,24.6812358,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJhamZx5zmZzQROz2PlctTvZM,羅東運動公園P1停車場,4.4,60,"['parking', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮羅東運動公園停車場二,121.752884,24.681218,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJIRQQunDlZzQRz3WfwLkS9so,羅東運動公園田徑場,5.0,7,"['park', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.7503203,24.6854248,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJaWPGGnvlZzQRV8SCnIkJfrs,羅東運動公園停車場四,4.8,4,"['park', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮四維路116號,121.7522705,24.6862754,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJLbZvrpzmZzQRvMxELTrkc9E,羅東運動公園,,0,"['transit_station', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.753334,24.680263,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJccU88JzmZzQRge7hQmoEgWQ,羅東運動公園,,0,"['transit_station', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.751556,24.682025,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJ65YhiOLnZzQRzqpFrGXF05k,羅東運動公園濕生植物區,4.6,26,"['park', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮,121.7556867,24.6820773,OPERATIONAL
C1_376420000A_000247,羅東運動公園,宜蘭縣,羅東鎮,宜蘭縣265羅東鎮公正路666號,ChIJm3odyZzmZzQR0j7c5JJQusA,羅東運動公園游泳池,4.2,279,"['point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮公正路666號,121.7526458,24.6819305,CLOSED_TEMPORARILY
C1_376420000A_000248,宜蘭河濱公園,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市環河路,ChIJJSKrw9PkZzQRGHa6tlIuCeQ,宜蘭河濱公園,4.3,2280,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市環河東路,121.7562333,24.7648206,OPERATIONAL
C1_376420000A_000249,天送埤車站,宜蘭縣,三星鄉,宜蘭縣266三星鄉福山街福山橫巷27號,ChIJv9Zg2JoKaDQRg65t8xklfV8,天送埤林鐵文創園區（太平山林鐵）,4.0,8690,"['tourist_attraction', 'point_of_interest', 'establishment']",266台灣宜蘭縣三星鄉福山街福山橫巷37號,121.6193472,24.6626851,OPERATIONAL
C1_376420000A_000251,清水地熱公園,宜蘭縣,大同鄉,宜蘭縣267大同鄉三星路八段501巷139號,ChIJVVVVVRVxaDQRDc3Y8MyRVlE,清水地熱公園,4.4,22764,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",267台灣宜蘭縣大同鄉三星路八段501巷150號,121.6365653,24.6118089,OPERATIONAL
C1_376420000A_000252,寒溪吊橋,宜蘭縣,大同鄉,宜蘭縣267大同鄉寒溪村,ChIJt8PkUCbeZzQRxi5SaVdNt6Q,267宜蘭縣大同鄉寒溪吊橋,,0,['route'],267台灣宜蘭縣大同鄉寒溪吊橋,121.6876755,24.6123432,
C1_376420000A_000253,石牌縣界公園,新北市,坪林區,宜蘭縣261頭城鎮北宜公路56.5km處,ChIJt1mRK3X5ZzQRB8RVEtf6ELQ,石牌縣界公園,4.5,3357,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",232台灣宜蘭縣坪林區頭城鎮北宜公路56.5km處,121.7752298,24.8650075,OPERATIONAL
C1_376420000A_000254,中興文化創意園區,宜蘭縣,五結鄉,宜蘭縣268五結鄉中正路二段6-8號,ChIJkYBhy83lZzQRyqzQY4ByOGQ,中興文化創意園區,4.2,11100,"['museum', 'point_of_interest', 'establishment']",268台灣宜蘭縣五結鄉中正路二段6之8號,121.7710752,24.6942978,OPERATIONAL
C1_376420000A_000255,宜蘭運動公園,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市中山路一段755號,ChIJw0XSCuXkZzQRIg4juN22z6E,宜蘭運動公園,4.4,6153,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",26060台灣宜蘭縣宜蘭市中山路一段755號,121.7525,24.7380556,OPERATIONAL
C1_376420000A_000255,宜蘭運動公園,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市中山路一段755號,ChIJw0XSCuXkZzQRgNaJtOnb-xk,宜蘭運動公園體育館,4.4,606,"['stadium', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市中山路一段755號,121.75518,24.740097,OPERATIONAL
C1_376420000A_000255,宜蘭運動公園,宜蘭縣,宜蘭市,宜蘭縣260宜蘭市中山路一段755號,ChIJa9u5veXkZzQR-NAMJ6rwffc,宜蘭運動公園-親子場地,4.3,52,"['point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市公園路471號,121.7557517,24.7409163,OPERATIONAL
